group,1,2,3,4
het_black_female,27,41,49,63
het_black_male,30,45,52,65
het_hisp + het_white_female,28,42,50,65
het_hisp_male,30,42,50,66
het_white_male,32,47,54,67
idu_black_female,38,50,55,64
idu_black_male,41,53,58,67
idu_hisp_female,32,45,52,63
idu_hisp_male,33,49,56,66
idu_white_female,32,45,52,63
idu_white_male,32,48,55,65
msm_black_male,23,34,46,60
msm_hisp_male,25,38,46,59
msm_white_male,29,45,52,65
