group,covariate,intercept,year,age,age1,age2,tv_sqrtcd4n,tv_sqrtcd4n1,tv_sqrtcd4n2
idu_black_female,tv_sqrtcd4n1,2.18719090876973,-0.0010832309187474199,0.000328613394517296,-0.000164107055400566,-0.0005862254911004759,-0.00239414140705766,0.010246970024493,-0.0488423939236417
idu_black_female,tv_sqrtcd4n2,-9.866273730920131,0.00491122713359739,-0.00235326083580331,0.00308016187545913,-0.0108375699180422,0.00984608133256216,-0.0488423939236342,0.25321763802115804
idu_hisp_male,intercept,6264.84844697636,-3.1064973143567403,-0.433968427546605,0.7502518735464409,-3.19839949041642,0.0307115882618548,0.47388952951381197,-1.84905757172665
idu_hisp_male,year,-3.10649731443987,0.0015413443506876099,0.000169922501048392,-0.000304726115588184,0.00127797382637349,-1.82192755162906e-05,-0.00022253431602482998,0.0008516357060410951
idu_hisp_male,age,-0.43396842755850107,0.000169922501060271,0.0022633412349738,-0.0034652841004823897,0.0161391453877793,-7.89076178591729e-05,-6.691404059631539e-05,0.000875623757064597
idu_hisp_male,age1,0.7502518735880039,-0.00030472611561711897,-0.00346528410048298,0.00600182344543173,-0.0301881097040034,6.285176233592281e-05,0.00030999337506543796,-0.0025243939375270397
idu_hisp_male,age2,-3.19839949070837,0.00127797382656587,0.0161391453877879,-0.0301881097040168,0.161438443179007,-0.000303927601683621,-0.00164110155253519,0.0134030191328326
idu_hisp_male,tv_sqrtcd4n,0.0307115882608185,-1.82192755171848e-05,-7.890761785913299e-05,6.28517623356265e-05,-0.000303927601682679,0.00086261097916163,-0.00255801962197897,0.011580458618671002
idu_hisp_male,tv_sqrtcd4n1,0.47388952951848107,-0.000222534316017981,-6.69140405946222e-05,0.000309993375062191,-0.00164110155251286,-0.00255801962197893,0.0105181916537296,-0.0540780492363331
idu_hisp_male,tv_sqrtcd4n2,-1.8490575718165703,0.00085163570604512,0.000875623757059391,-0.00252439393751684,0.0134030191327453,0.0115804586186707,-0.0540780492363363,0.29945937856620597
idu_white_male,intercept,1542.71357884852,-0.7659466560378679,-0.0586072903623522,0.147882388320905,-0.7694785681937009,-0.0034566749984398,0.147432505801077,-0.715971866847409
idu_white_male,year,-0.765946656047391,0.000380490133234907,1.93422672639988e-05,-5.88871770035333e-05,0.000315501390548621,7.793210088245401e-07,-7.072016641609599e-05,0.000346035042366551
idu_white_male,age,-0.0586072903748819,1.93422672686682e-05,0.000494219906594775,-0.00077160271490007,0.0036375016657857295,-7.52907681122474e-06,1.4628048749299698e-05,-0.000104709517405773
idu_white_male,age1,0.147882388320998,-5.88871770008562e-05,-0.000771602714898895,0.0014314996064159,-0.00746668142511654,6.0005851712943e-06,-2.83968606851513e-05,0.00024998024994907404
idu_white_male,age2,-0.769478568241172,0.000315501390559328,0.00363750166578067,-0.00746668142511761,0.0417692761848571,-5.34094619511113e-05,0.00022961272743689503,-0.00176051432256583
idu_white_male,tv_sqrtcd4n,-0.00345667499923374,7.793210091095671e-07,-7.52907681126469e-06,6.0005851712354695e-06,-5.3409461950950396e-05,0.000186965588956996,-0.0005571258231956879,0.00240538015820492
idu_white_male,tv_sqrtcd4n1,0.147432505805265,-7.07201664171605e-05,1.4628048749868e-05,-2.8396860684713597e-05,0.00022961272743720297,-0.000557125823195658,0.00240735490900487,-0.0119598591896939
idu_white_male,tv_sqrtcd4n2,-0.7159718668601941,0.000346035042368081,-0.00010470951740904301,0.00024998024994894903,-0.00176051432257455,0.00240538015820482,-0.0119598591896938,0.0645312448161393
msm_black_male,intercept,2794.1577234807896,-1.3890029000733501,0.0290840970226426,-0.18897189978377302,0.5882940176100551,-0.0144341011320046,0.28500264399161895,-0.735763666130863
msm_black_male,year,-1.3890028999215,0.000690758484487024,-3.22069461452165e-05,0.00014193199763284199,-0.00039884680911871697,4.85645304695447e-06,-0.000137731399005002,0.000348885642323491
msm_black_male,age,0.0290840969575335,-3.22069461119708e-05,0.00120301152318396,-0.00335908380533832,0.007535435227429441,7.30974877451407e-05,-6.15253716958647e-05,7.832342884013559e-05
msm_black_male,age1,-0.18897189967881103,0.000141931997583745,-0.00335908380533725,0.010192774402506,-0.0235422341301561,-0.000166617246918226,0.000109863398514293,-7.57915668155532e-05
msm_black_male,age2,0.588294017324544,-0.000398846808991536,0.007535435227430059,-0.0235422341301592,0.0550424995376884,0.000301225304005033,-0.000111148232906755,-0.000321578409355011
msm_black_male,tv_sqrtcd4n,-0.0144341011357232,4.85645304767014e-06,7.3097487745454e-05,-0.000166617246918503,0.000301225304005979,0.000267587073589177,-0.0007647050864846099,0.00423562897218253
msm_black_male,tv_sqrtcd4n1,0.28500264398049796,-0.000137731399005381,-6.15253716912166e-05,0.000109863398504716,-0.000111148232884094,-0.0007647050864845059,0.0032230938338361197,-0.0209001859666605
msm_black_male,tv_sqrtcd4n2,-0.735763666098906,0.000348885642328834,7.832342882883449e-05,-7.579156679706441e-05,-0.000321578409399581,0.00423562897218207,-0.0209001859666601,0.15065167198496301
msm_hisp_male,intercept,6403.4315897622,-3.1768126308015603,-0.406404888938659,1.18646631958897,-4.42959466218443,0.0482985568236693,1.03747502980829,-6.208630587193481
msm_hisp_male,year,-3.1768126307926297,0.00157671756644695,0.00016094992772993,-0.000504378187943729,0.0019271957511483898,-2.72218237388845e-05,-0.000498889472418818,0.00297612679694477
msm_hisp_male,age,-0.406404888949364,0.000160949927747751,0.00262548415070105,-0.00573802922100678,0.0188624392069281,1.5831876952345002e-05,-0.000502865640783624,0.0043610313195415204
msm_hisp_male,age1,1.1864663195871001,-0.000504378187969152,-0.00573802922100361,0.0143092877910756,-0.0495549007553267,2.12194954686607e-05,0.0006834824149179679,-0.00751969378292505
msm_hisp_male,age2,-4.42959466282745,0.00192719575155258,0.0188624392069275,-0.0495549007553753,0.17551222292991697,-0.000285191318766025,-0.00122776218815609,0.0196420467276062
msm_hisp_male,tv_sqrtcd4n,0.048298556828697,-2.72218237409263e-05,1.58318769522778e-05,2.12194954693465e-05,-0.000285191318762434,0.000539088650913568,-0.00180712875153201,0.00882252677522213
msm_hisp_male,tv_sqrtcd4n1,1.03747502981387,-0.000498889472423909,-0.000502865640778695,0.00068348241490856,-0.00122776218808542,-0.00180712875153217,0.00928806240638029,-0.0508356191700066
msm_hisp_male,tv_sqrtcd4n2,-6.20863058707015,0.0029761267968954896,0.0043610313194968,-0.0075196937828273,0.0196420467270839,0.00882252677522446,-0.0508356191699982,0.29621365682067496
msm_white_male,intercept,1073.4574240530198,-0.531465622197906,-0.111709542781579,0.238099730001864,-1.07902143281091,-0.0120908864049331,0.11695493285718599,-0.553298782863967
msm_white_male,year,-0.531465622214157,0.000263244490389063,4.9248707815222294e-05,-0.000107290814797462,0.000488280054495862,5.38364445189776e-06,-5.65379306625297e-05,0.000268073765197288
msm_white_male,age,-0.11170954279417801,4.92487078218676e-05,0.000340679654425384,-0.0006264005457541809,0.00279257452237002,3.51424302968927e-07,2.95161382259528e-06,-4.8379143541111294e-05
msm_white_male,age1,0.238099730031117,-0.000107290814812191,-0.0006264005457538139,0.00136286538232543,-0.0066310221670614206,-1.4666609513122799e-05,5.15981914963535e-05,-0.00023255691251079
