group,...1,...2,...3,...4,...5,...6,...7,...8
het_black_male,685.3619504276986,0.009868844549818807,-0.007913248167509605,0.16059136738247543,-0.2759158968474181,-0.34098002318809006,-0.004280024537500779,0.8850490617116409
het_black_male,0.009868844548071349,2.0723017191362738e-4,-4.0464178806749745e-4,9.076480475941007e-4,-6.104520469072471e-4,-8.21262938090459e-6,4.0683021066344953e-7,1.9922126300201477e-4
het_black_male,-0.007913248164835615,-4.0464178806754077e-4,9.288775192924074e-4,-0.002484793825196441,0.0019648998461926533,1.0060169050340785e-5,-2.818418528398467e-7,-2.3356343579183163e-4
het_black_male,0.16059136741948804,9.076480475943668e-4,-0.0024847938251962684,0.008475015593511994,-0.00825391777483134,-9.294788987220749e-5,-2.9417275763047106e-6,4.341885171566035e-4
het_black_male,-0.27591589688635726,-6.104520469082633e-4,0.0019648998461940202,-0.008253917774831773,0.009390202181552471,1.4564346002102484e-4,1.652074034160057e-6,-2.7525780834425226e-4
het_black_male,-0.3409800232733575,-8.212629382059075e-6,1.006016905168989e-5,-9.294788986378256e-5,1.4564346001841015e-4,1.696984481911685e-4,1.9996227221311456e-6,-4.4401692079163704e-4
het_black_male,-0.0042800245374979215,4.068302106532253e-7,-2.8184185282280805e-7,-2.9417275763645628e-6,1.65207403423056e-6,1.9996227222085958e-6,1.8289154789439605e-5,-4.8910322249207114e-5
het_black_male,0.8850490617175011,1.9922126300352463e-4,-2.3356343579345102e-4,4.3418851710656553e-4,-2.752578082925466e-4,-4.440169206891444e-4,-4.891032224911482e-5,0.007100713045022655
het_black_female,547.0522859130117,0.010198168139908335,0.015786842970693528,-0.04121397446754652,0.020520716768250673,-0.27223680484332324,0.003401141941480582,0.641610497262391
het_black_female,0.010198168140529481,2.251369537057967e-4,-4.6458502075058533e-4,9.067613484072264e-4,-5.498028034382081e-4,-8.378085169426198e-6,5.617028268602482e-6,2.394123620388098e-5
het_black_female,0.015786842978338468,-4.645850207502791e-4,0.0011069351809903836,-0.0025189207673496717,0.0018283197848842454,-1.3488838315598916e-6,-4.284602573488116e-6,7.948661712959819e-5
het_black_female,-0.041213974482269315,9.067613484067277e-4,-0.002518920767349847,0.006966945466880146,-0.006259146182763279,8.364559290865989e-6,-7.00468144981214e-6,-2.870179457293778e-4
het_black_female,0.020520716774391358,-5.49802803438036e-4,0.0018283197848845145,-0.00625914618276359,0.006888709298535397,-3.235920355997909e-6,1.542994824787998e-5,2.767500764542744e-4
het_black_female,-0.2722368048227735,-8.378085169312919e-6,-1.3488838266639378e-6,8.364559281772182e-6,-3.2359203523418874e-6,1.35527341057582e-4,-1.92290977689787e-6,-3.19807551098638e-4
het_black_female,0.003401141941352077,5.6170282685915875e-6,-4.284602573523956e-6,-7.004681449754143e-6,1.5429948247869444e-5,-1.9229097769542895e-6,1.801488377350573e-5,-4.418143803000479e-5
