group,...1,...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,...12,...13,...14,...15,...16,...17,...18
het_black_male,0.150427121909978,-0.011222420022434195,0.02973873659538741,-0.03479772219567121,0.006031984648915159,-0.03643680891160921,-0.034779939661398696,-0.038395155526565125,-0.02444798311165697,0.010010769064417868,0.0067872851217086905,0.01060024091525556,-0.018453937654485143,-0.007556093319009322,-0.02583319260240067,0.008589299505054354,-0.005807808993790553,0.020285880172826277
het_black_male,-0.011222420022434572,0.00994978129944078,-0.026176715569574044,0.03478940976736665,-0.010154816278124389,1.7476294531043856e-4,0.0012452126969011658,0.002542869429589348,-8.110701351728586e-4,-5.792408223582266e-4,-0.003111848622415467,-0.0037268247996811677,2.8709080257650855e-4,0.008684483781383593,0.00879759699102828,9.676143837110632e-4,-0.009638388168252165,-0.006765029930875554
het_black_male,0.029738736595397934,-0.026176715569578884,0.0949645311353291,-0.15706384940772547,0.07592719964943859,0.007860892179697127,0.005154611032131889,0.0015512850934535339,-3.2708524665506745e-5,-0.02393805998460551,-0.017478563411219384,-0.015617964133666801,0.06412857184413379,0.0427146087650141,0.041187005403237026,-0.05189862061949627,-0.02477728963748113,-0.030602312258123612
het_black_male,-0.034797722195661906,0.03478940976735518,-0.15706384940767715,0.30394619185462235,-0.19168197764979064,-0.01617527484840931,-0.012505617447076458,-0.007667482482019492,3.2402852201033846e-4,0.06270441996852545,0.053952901719529704,0.05144750959246629,-0.1807047697640325,-0.1516848848185809,-0.14961911222583077,0.16012961299231618,0.12327782161642192,0.1311777271641114
het_black_male,0.006031984648911834,-0.010154816278116869,0.07592719964941556,-0.19168197764977662,0.1734075374743118,0.009834122672287195,0.008686256840492112,0.007237143054136837,-3.703374258622168e-4,-0.04842667065124346,-0.04569025026803133,-0.04493696297709942,0.15598244595697217,0.1469000634615859,0.14632038515605156,-0.16457177376711132,-0.15294325351636495,-0.1554979554572982
het_black_male,-0.03643680891160858,1.7476294531126657e-4,0.007860892179695394,-0.016175274848406612,0.00983412267228728,0.07437347010046878,0.03339739120305807,0.03340812554422849,6.949682916916999e-4,-0.020341060333303282,-0.008562750568999269,-0.008593558459093084,0.0427912307143236,0.0171694205857668,0.017265276067372933,-0.026045969818282323,-0.010203652946723417,-0.010276407662000192
het_black_male,-0.0347799396613979,0.00124521269690265,0.005154611032129682,-0.01250561744707372,0.008686256840492677,0.03339739120305796,0.08834678028166432,0.033581158054372194,-1.251673013386185e-4,-0.008579122397916963,-0.018440851446217082,-0.00882844662507503,0.01717226757927145,0.04140131101374192,0.01779348573771666,-0.010149799299686723,-0.03626082489459178,-0.010623756609638007
het_black_male,-0.038395155526564494,0.0025428694295886248,0.0015512850934567071,-0.007667482482021579,0.00723714305413797,0.03340812554422892,0.03358115805437261,0.13071435825750025,2.980852868950509e-4,-0.008639422461860662,-0.009145116892525219,-0.03282597752471026,0.017229193425612275,0.0189050257971127,0.06839155640876354,-0.010094775762271777,-0.012114768756456055,-0.047239650419386214
het_black_male,-0.024447983111656368,-8.110701351734576e-4,-3.27085246633449e-5,3.240285220063139e-4,-3.7033742585998187e-4,6.949682916920525e-4,-1.2516730133801417e-4,2.980852868950477e-4,0.006216322190582493,-1.5920492138978603e-4,0.0016162285768070394,8.962194510489524e-4,2.736385698779785e-4,-0.005668493194517162,-0.0011503812034420434,-4.2062049527932785e-5,0.007650734435290042,3.486784778753576e-5
het_black_male,0.010010769064418815,-5.792408223613261e-4,-0.02393805998459892,0.06270441996851198,-0.04842667065123944,-0.02034106033330432,-0.008579122397915414,-0.00863942246185995,-1.5920492138897283e-4,0.06322222628251103,0.025699112911965173,0.025732541066274612,-0.1550527942523088,-0.06531589646189723,-0.06531573903475964,0.11196070724148036,0.049593907648237026,0.04942688759216335
het_black_male,0.006787285121706818,-0.0031118486224166364,-0.017478563411221792,0.05395290171952815,-0.04569025026803387,-0.008562750568997793,-0.018440851446210136,-0.009145116892525852,0.0016162285768075667,0.025699112911966634,0.0691360035430957,0.02627777695637474,-0.06513487496047958,-0.1917861665398631,-0.06660952258742503,0.049202635732522884,0.17620793020338268,0.05035410960065152
het_black_male,0.010600240915257488,-0.0037268247996830647,-0.015617964133665195,0.051447509592458224,-0.04493696297709798,-0.008593558459093098,-0.00882844662507457,-0.032825977524716346,8.962194510494008e-4,0.02573254106627639,0.02627777695637406,0.14174503938964475,-0.06516038924398802,-0.06694889730787877,-0.36669911305770364,0.049155733340759816,0.05120536961153575,0.2908121924162306
het_black_male,-0.01845393765448738,2.8709080258399876e-4,0.06412857184412142,-0.18070476976400363,0.15598244595696653,0.042791230714325626,0.01717226757926802,0.017229193425612875,2.736385698757346e-4,-0.1550527942523107,-0.06513487496047733,-0.06516038924398378,0.4302431210636206,0.1823813048728537,0.18227929160494066,-0.36708514457135144,-0.15716580680477796,-0.15670339679000295
het_black_male,-0.007556093319017529,0.00868448378139732,0.042714608764986194,-0.15168488481851633,0.14690006346156376,0.017169420585757864,0.04140131101371254,0.018905025797112403,-0.005668493194518342,-0.06531589646189402,-0.19178616653985583,-0.06694889730787656,0.18238130487284077,0.662741356976013,0.1865283375780833,-0.15651314672213082,-0.7535511264098048,-0.15974799307819648
het_black_male,-0.025833192602406605,0.00879759699103325,0.041187005403235,-0.14961911222581042,0.146320385156049,0.017265276067373686,0.01779348573771416,0.06839155640877771,-0.0011503812034430844,-0.0653157390347656,-0.06660952258742142,-0.36669911305771263,0.1822792916049547,0.18652833757808351,1.11040827927669,-0.15627236636564107,-0.16117741956041573,-1.071758624648224
het_black_male,0.008589299505057959,9.676143837015188e-4,-0.0518986206194756,0.16012961299227177,-0.16457177376709758,-0.026045969818278256,-0.010149799299682209,-0.010094775762269841,-4.20620495262049e-5,0.11196070724147793,0.049202635732517035,0.04915573334075342,-0.3670851445713408,-0.1565131467221311,-0.15627236636562122,0.3942722824864417,0.16383067557018036,0.16331118029915032
het_black_male,-0.005807808993788785,-0.009638388168264416,-0.024777289637455187,0.12327782161635766,-0.15294325351634042,-0.01020365294670769,-0.03626082489453281,-0.012114768756453696,0.007650734435290737,0.04959390764823325,0.17620793020336856,0.051205369611528405,-0.1571658068047643,-0.7535511264097814,-0.16117741956040013,0.16383067557017642,1.0516663949425487,0.16679067783102808
het_black_male,0.02028588017284537,-0.006765029930883931,-0.030602312258110123,0.13117772716407383,-0.15549795545728684,-0.010276407662001406,-0.010623756609639774,-0.04723965041942102,3.48678477882496e-5,0.0494268875921664,0.05035410960064801,0.2908121924162286,-0.1567033967900089,-0.1597479930781972,-1.0717586246481972,0.16331118029916203,0.16679067783104462,1.315718581422745
