group,1,2,3,4
het_black_female,9.380831519600001,20.542638584000002,25.961509970999998,34.568772035
het_black_male,10.246950766,20.049937655999997,24.879710609,32.603680774000004
het_hisp_female,9.380831519600001,20.542638584000002,25.961509970999998,34.568772035
het_hisp_male,10.246950766,20.049937655999997,24.879710609,32.603680774000004
het_white_female,9.380831519600001,20.542638584000002,25.961509970999998,34.568772035
het_white_male,10.246950766,20.049937655999997,24.879710609,32.603680774000004
idu_black_female,9.380831519600001,20.542638584000002,25.961509970999998,34.568772035
idu_black_male,10.246950766,20.049937655999997,24.879710609,32.603680774000004
idu_hisp_female,9.380831519600001,20.542638584000002,25.961509970999998,34.568772035
idu_hisp_male,10.246950766,20.049937655999997,24.879710609,32.603680774000004
idu_white_female,9.380831519600001,20.542638584000002,25.961509970999998,34.568772035
idu_white_male,10.246950766,20.049937655999997,24.879710609,32.603680774000004
msm_black_male,10.246950766,20.049937655999997,24.879710609,32.603680774000004
msm_hisp_male,10.246950766,20.049937655999997,24.879710609,32.603680774000004
msm_white_male,10.246950766,20.049937655999997,24.879710609,32.603680774000004
