group,1,2,3,4
het_black_female,9.0553851381,20.346989949,25.777897509000002,34.467375879
het_black_male,8.602325267000001,18.986837546,23.979157617,31.937438845
het_hisp_female,10.049875621,20.928449536,26.296387585,34.756294394
het_hisp_male,10.22252415,19.49358869,24.207436874000003,31.606961259000002
het_white_female,10.049875621,20.928449536,26.296387585,34.756294394
het_white_male,11.958260743,21.213203436,25.82634314,33.406586177
idu_black_female,9.0553851381,20.346989949,25.777897509000002,34.467375879
idu_black_male,8.602325267000001,18.986837546,23.979157617,31.937438845
idu_hisp_female,10.049875621,20.928449536,26.296387585,34.756294394
idu_hisp_male,10.22252415,19.49358869,24.207436874000003,31.606961259000002
idu_white_female,10.049875621,20.928449536,26.296387585,34.756294394
idu_white_male,11.958260743,21.213203436,25.82634314,33.406586177
msm_black_male,8.602325267000001,18.986837546,23.979157617,31.937438845
msm_hisp_male,10.22252415,19.49358869,24.207436874000003,31.606961259000002
msm_white_male,11.958260743,21.213203436,25.82634314,33.406586177
