group,1,2,3,4
het_black_female,3.3166247904,13.601470509,18.33030278,26.795522014
het_black_male,3.1622776602,12.845232579000001,18.275666882,26.362852653
het_hisp_female,4.582575695,14.456832295,18.947295321,27.422618401999998
het_hisp_male,4.0,12.922847982999999,18.138357147,25.922962794
het_white_female,4.582575695,14.456832295,18.947295321,27.422618401999998
het_white_male,4.7958315232999995,14.525839046,19.39071943,27.459060435
idu_black_female,3.3166247904,13.601470509,18.33030278,26.795522014
idu_black_male,3.1622776602,12.845232579000001,18.275666882,26.362852653
idu_hisp_female,4.582575695,14.456832295,18.947295321,27.422618401999998
idu_hisp_male,4.0,12.922847982999999,18.138357147,25.922962794
idu_white_female,4.582575695,14.456832295,18.947295321,27.422618401999998
idu_white_male,4.7958315232999995,14.525839046,19.39071943,27.459060435
msm_black_male,3.1622776602,12.845232579000001,18.275666882,26.362852653
msm_hisp_male,4.0,12.922847982999999,18.138357147,25.922962794
msm_white_male,4.7958315232999995,14.525839046,19.39071943,27.459060435
