group,year,lower,upper
het_black_female,2006,5212.206814388696,6099.349016338119
het_black_female,2007,5079.604017011471,5851.297883796623
het_black_female,2008,4946.419060878291,5636.027956818628
het_black_female,2009,4812.4165150807485,5421.575619504879
het_black_female,2010,4677.2245712650865,5208.312680209366
het_black_female,2011,4540.232334025986,4996.850034337291
het_black_female,2012,4400.399941654021,4788.227543598081
het_black_female,2013,4255.932293173493,4584.2403089674335
het_black_female,2014,4103.884004819449,4387.833714210303
het_black_female,2015,3940.354895400108,4202.907940518468
het_black_female,2016,3762.583590925081,4032.2243618823204
het_black_female,2017,3571.565544945651,3874.787524750459
het_black_female,2018,3371.0120450676386,3726.886141517296
het_black_female,2019,3164.475037118059,3584.9682663557005
het_black_female,2020,2954.2991051554645,3446.6893152071198
het_black_female,2021,2741.8607815673913,3310.672755684018
het_black_female,2022,2527.9593274360172,3176.1193267042167
het_black_female,2023,2313.0718797486506,3042.551891280408
het_black_female,2024,2097.4945002230147,2909.674387694869
het_black_female,2025,1881.4182142247403,2777.2957905819685
het_black_female,2026,1664.970792222154,2646.269194249343
het_black_female,2027,1448.2404781725345,2545.7820450913796
het_black_female,2028,1231.2899591924793,2449.1521690553536
het_black_female,2029,1014.164881829845,2357.7789897561283
het_black_female,2030,796.8992142530412,2291.418632825496
het_black_female,2031,579.518723116732,2228.664385115582
het_black_female,2032,362.0432884950369,2169.2343411579955
het_black_female,2033,144.48848240172083,2112.8743848265203
het_black_female,2034,1693.5479109545781,2059.355050139729
het_black_female,2035,1618.014583566296,2008.4687413566871
het_black_male,2006,2697.4198867450696,3250.404865368233
het_black_male,2007,2615.959568863765,3075.5605514702747
het_black_male,2008,2534.204946049559,2910.358564696202
het_black_male,2009,2452.0369983988885,2759.9917070007696
het_black_male,2010,2369.2677616647024,2637.754406029703
het_black_male,2011,2285.588403365141,2516.4272266240705
het_black_male,2012,2200.473231106925,2396.535861177034
het_black_male,2013,2113.0147483156225,2278.987806263084
het_black_male,2014,2021.7239436816092,2165.272073191903
het_black_male,2015,1924.629116942473,2057.360362225787
het_black_male,2016,1820.3342812186495,1956.648660244358
het_black_male,2017,1709.342678769373,1862.6337249884405
het_black_male,2018,1593.5305164565639,1773.439349595997
het_black_male,2019,1474.6934474025838,1687.2698809447247
het_black_male,2020,1354.0167542208687,1602.9400364211874
het_black_male,2021,1232.1963300384487,1519.7539228984133
het_black_male,2022,1109.6362338412887,1437.3074813903208
het_black_male,2023,986.5776777924183,1372.154547387199
het_black_male,2024,863.1703331313994,1310.7127243872033
het_black_male,2025,739.5107709523521,1252.0875850026982
het_black_male,2026,615.663584424909,1196.1317533123604
het_black_male,2027,491.6733844597332,1142.7113049202203
het_black_male,2028,367.5718619435496,1096.398643026929
het_black_male,2029,243.38209306374011,1061.4367377889137
het_black_male,2030,119.12125011129945,1028.618675969652
het_black_male,2031,806.2052666844652,997.7559078885922
het_black_male,2032,762.6625270656436,968.6807924445407
het_black_male,2033,721.465094492558,941.2439183240267
het_black_male,2034,682.4879154115683,915.311786046102
het_black_male,2035,645.6123175182217,890.7648090832777
het_hisp_female,2006,1165.09733239666,1430.0762277114854
het_hisp_female,2007,1151.76106123819,1390.937884997919
het_hisp_female,2008,1138.2443572840727,1351.9799750800141
het_hisp_female,2009,1124.4742516796173,1313.275466812433
het_hisp_female,2010,1110.3355070941639,1274.9395975258499
het_hisp_female,2011,1095.6387841692035,1237.1617065787736
het_hisp_female,2012,1080.0617908259185,1200.2640860500221
het_hisp_female,2013,1063.0481580556157,1164.803104948303
het_hisp_female,2014,1043.6850011479128,1131.6916479839692
het_hisp_female,2015,1020.7635079176191,1102.1385273422263
het_hisp_female,2016,993.4278251714622,1076.9995962163466
het_hisp_female,2017,961.9864812357479,1055.9663262800245
het_hisp_female,2018,927.5897431000958,1037.88845054364
het_hisp_female,2019,891.338491776951,1021.6650879947628
het_hisp_female,2020,853.9594016479996,1006.5695642516775
het_hisp_female,2021,815.8791116450192,992.1752403826214
het_hisp_female,2022,777.345342701846,978.234395453758
het_hisp_female,2023,738.505977437742,964.5991468458254
het_hisp_female,2024,699.4527764639236,951.1777339476218
het_hisp_female,2025,660.2449456937359,937.910950845773
het_hisp_female,2026,620.9220859794282,924.7591966880441
het_hisp_female,2027,581.5115474274296,911.6951213680061
het_hisp_female,2028,542.0327591223884,898.6992958010107
het_hisp_female,2029,502.49986863891706,885.75757241246
het_hisp_female,2030,462.92340398337285,872.8594231959677
het_hisp_female,2031,423.3113512075091,859.9968620997948
het_hisp_female,2032,383.6698718909706,847.1637275442968
het_hisp_female,2033,344.0037923835094,834.3551931797215
het_hisp_female,2034,304.3169446529195,821.5674270382747
het_hisp_female,2035,264.61240840449955,808.7973494146727
het_hisp_male,2006,737.8067136340587,939.0713947735111
het_hisp_male,2007,722.3288033623119,895.2162269745362
het_hisp_male,2008,706.727954055741,853.5298590422302
het_hisp_male,2009,690.9544479215917,819.5953579639529
het_hisp_male,2010,674.929767271535,787.0838123320989
het_hisp_male,2011,658.5249045263142,754.9524487954088
het_hisp_male,2012,641.5202639261732,723.420863113639
het_hisp_male,2013,623.5367599057314,692.8681408521701
het_hisp_male,2014,603.9523926564391,663.9162818195516
het_hisp_male,2015,581.9435302948797,637.3889178992002
het_hisp_male,2016,556.9270318019799,613.8691901101893
het_hisp_male,2017,529.1131149173823,593.146880712876
het_hisp_male,2018,499.2855213771934,574.4382479711687
het_hisp_male,2019,468.1943434675343,556.993199598917
het_hisp_male,2020,436.334705407275,540.3166113772655
het_hisp_male,2021,403.9973003487753,524.1177901538545
het_hisp_male,2022,371.3509145265545,508.22794969416447
het_hisp_male,2023,338.49630870534406,492.5463292334641
het_hisp_male,2024,305.4960045618346,477.0104070950628
het_hisp_male,2025,272.39034242235425,461.57984295263236
het_hisp_male,2026,239.2063045790917,446.22765451398413
