group,model,year,pred.fit,lower,upper
idu_hisp_male,Poisson,2013,697.1372434062239,678.8448386181834,715.4296481942644
idu_hisp_male,Poisson,2014,674.7021171663529,657.7016275332934,691.7026067994124
idu_hisp_male,Poisson,2015,652.9889935079817,634.8548711767814,671.123115839182
idu_hisp_male,Poisson,2016,631.974637093706,611.0381736275414,652.9111005598705
idu_hisp_male,Poisson,2017,611.6365603409506,587.0663095336067,636.2068111482945
idu_hisp_male,Poisson,2018,591.9529993578606,563.4413200045517,620.4646787111694
idu_hisp_male,Poisson,2019,572.902890653619,540.41353133777,605.392249969468
idu_hisp_male,Poisson,2020,554.4658485983048,518.0982180577352,590.8334791388744
idu_hisp_male,Poisson,2021,536.6221436081283,496.5435697132509,576.7007175030058
idu_hisp_male,Poisson,2022,519.3526810326749,475.7639384599978,562.941423605352
idu_hisp_male,Poisson,2023,502.63898072159566,455.75598717423884,549.5219742689525
idu_hisp_male,Poisson,2024,486.46315724890985,436.5068357694101,536.4194787284097
idu_hisp_male,Poisson,2025,470.8079007737216,417.99837098603217,523.6174305614111
idu_hisp_male,Poisson,2026,455.6564585168456,400.20963320866156,511.1032838250296
idu_hisp_male,Poisson,2027,440.99261683355,383.11819256786566,498.86704109923437
idu_hisp_male,Poisson,2028,426.800683863257,366.70096939158145,486.90039833493256
idu_hisp_male,Poisson,2029,413.065472737605,350.93473649627214,475.1962089789378
idu_hisp_male,Poisson,2030,399.772285328881,335.7964326011578,463.74813805660426
idu_white_female,Poisson,2006,303.55616097457687,271.01100345173177,336.10131849742197
idu_white_female,Poisson,2007,315.94030017450575,285.78070634540745,346.09989400360405
idu_white_female,Poisson,2008,328.8296734083308,301.24470653043136,356.4146402862302
idu_white_female,Poisson,2009,342.244892639862,317.40287408137215,367.0869111983518
idu_white_female,Poisson,2010,356.207410736379,334.2297016397549,378.1851198330031
idu_white_female,Poisson,2011,370.7395557748552,351.6486179806507,389.8304935690597
idu_white_female,Poisson,2012,385.86456674776747,369.47897531787834,402.2501581776566
idu_white_female,Poisson,2013,401.606630725592,387.3421713640004,415.87109008718363
idu_white_female,Poisson,2014,417.9909215354126,404.59817652313035,431.3836665476949
idu_white_female,Poisson,2015,435.04364001749485,420.6254681577023,449.4618118772874
idu_white_female,Poisson,2016,452.7920559242029,435.3911157483636,470.1929961000422
idu_white_female,Poisson,2017,471.26455152826,449.35140562273557,493.1776974337844
idu_white_female,Poisson,2018,490.49066701008945,462.944122318968,518.0372117012109
idu_white_female,Poisson,2019,510.50114769681693,476.4358821689724,544.5664132246615
idu_white_female,Poisson,2020,531.3279932284756,489.9724291197035,572.6835573372477
idu_white_female,Poisson,2021,553.0045087300384,503.6340918119673,602.3749256481095
idu_white_female,Poisson,2022,575.5653580711087,517.4668847210093,633.6638314212081
idu_white_female,Poisson,2023,599.0466192984388,531.4981637703469,666.5950748265308
idu_white_female,Poisson,2024,623.4858423299227,545.7445557967751,701.2271288630702
idu_white_female,Poisson,2025,648.9221090023204,560.2161233182189,737.628094686422
idu_white_female,Poisson,2026,675.3960955687444,574.9186440570021,775.8735470804867
idu_white_female,Poisson,2027,702.9501377458436,589.8549059114174,816.0453695802697
idu_white_female,Poisson,2028,731.6282984147222,605.025464420343,858.2311324091013
idu_white_female,Poisson,2029,761.4764380837894,620.4290939295456,902.5237822380332
idu_white_female,Poisson,2030,792.5422882263779,636.0630570090017,949.0215194437541
idu_white_male,Poisson,2006,890.4003803185628,831.6717953497389,949.1289652873868
idu_white_male,Poisson,2007,911.9537808530577,858.463984595644,965.4435771104713
idu_white_male,Poisson,2008,934.0289119313333,885.9556488490524,982.1021750136141
idu_white_male,Poisson,2009,956.6384027790931,914.1074774535767,999.1693281046095
idu_white_male,Poisson,2010,979.7951883303374,942.8353424870184,1016.7550341736564
idu_white_male,Poisson,2011,1003.512516627411,971.967351416321,1035.057681838501
idu_white_male,Poisson,2012,1027.8039564002815,1001.1570934432925,1054.4508193572706
idu_white_male,Poisson,2013,1052.6834048292171,1029.7408291724,1075.6259804860342
idu_white_male,Poisson,2014,1078.165095495367,1056.6922088682604,1099.6379821224737
idu_white_male,Poisson,2015,1104.2636065238737,1081.175991445229,1127.3512216025183
idu_white_male,Poisson,2016,1130.993868923986,1103.3727627459723,1158.6149751019996
idu_white_male,Poisson,2017,1158.3711751311723,1124.1147999361967,1192.627550326148
idu_white_male,Poisson,2018,1186.4111877559317,1144.1060309339534,1228.71634457791
idu_white_male,Poisson,2019,1215.1299485443767,1163.7590474125775,1266.500849676176
idu_white_male,Poisson,2020,1244.5438875558075,1183.297002600449,1305.7907725111659
idu_white_male,Poisson,2021,1274.6698325623117,1202.8428897529518,1346.4967753716717
idu_white_male,Poisson,2022,1305.525018676028,1222.4676599932764,1388.5823773587795
idu_white_male,Poisson,2023,1337.1270982093604,1242.2142222131172,1432.0399742056036
idu_white_male,Poisson,2024,1369.4941507738731,1262.109607855961,1476.8786936917852
idu_white_male,Poisson,2025,1402.6446936237373,1282.1713968437286,1523.117990403746
idu_white_male,Poisson,2026,1436.597692249412,1302.4112708637163,1570.7841136351076
idu_white_male,Poisson,2027,1471.3725712279156,1322.8370654062749,1619.9080770495564
idu_white_male,Poisson,2028,1506.9892253355863,1343.454002023226,1670.5244486479467
idu_white_male,Poisson,2029,1543.4680309299922,1364.26545408189,1722.6706077780943
idu_white_male,Poisson,2030,1580.8298576072564,1385.273436874815,1776.3862783396978
msm_black_male,Poisson,2006,9710.966757050744,9501.489722100709,9920.44379200078
msm_black_male,Poisson,2007,9712.913827052875,9526.95317115076,9898.874482954989
msm_black_male,Poisson,2008,9714.861287446785,9552.02037771897,9877.7021971746
msm_black_male,Poisson,2009,9716.80913831075,9576.48983238804,9857.128444233458
msm_black_male,Poisson,2010,9718.757379723076,9600.014403627603,9837.500355818549
msm_black_male,Poisson,2011,9720.706011762033,9621.964860370641,9819.447163153425
msm_black_male,Poisson,2012,9722.655034505962,9641.164154917304,9804.14591409462
msm_black_male,Poisson,2013,9724.6044480332,9655.508608589596,9793.700287476804
msm_black_male,Poisson,2014,9726.5542524221,9662.120362914251,9790.988141929949
msm_black_male,Poisson,2015,9728.50444775103,9659.404995184152,9797.603900317907
msm_black_male,Poisson,2016,9730.455034098391,9648.93964575662,9811.970422440163
msm_black_male,Poisson,2017,9732.40601154255,9633.59660552227,9831.215417562827
msm_black_male,Poisson,2018,9734.357380161937,9615.479896510089,9853.234863813785
msm_black_male,Poisson,2019,9736.309140034988,9595.767569053385,9876.85071101659
msm_black_male,Poisson,2020,9738.261291240146,9575.089499805388,9901.433082674903
msm_black_male,Poisson,2021,9740.213833855876,9553.793175126102,9926.63449258565
msm_black_male,Poisson,2022,9742.166767960674,9532.080298459166,9952.253237462182
msm_black_male,Poisson,2023,9744.120093633,9510.074096495237,9978.166090770765
msm_black_male,Poisson,2024,9746.073810951382,9487.853395817248,10004.294226085516
msm_black_male,Poisson,2025,9748.027919994345,9465.47067554852,10030.58516444017
msm_black_male,Poisson,2026,9749.98242084043,9442.96209504789,10057.00274663297
msm_black_male,Poisson,2027,9751.937313568193,9420.353316565284,10083.521310571101
msm_black_male,Poisson,2028,9753.892598256229,9397.663024035453,10110.122172477004
msm_black_male,Poisson,2029,9755.848274983087,9374.905126456084,10136.79142351009
msm_black_male,Poisson,2030,9757.804343827394,9352.090181666048,10163.51850598874
msm_hisp_male,Poisson,2006,5382.699207452505,5240.464516570199,5524.933898334812
msm_hisp_male,Poisson,2007,5538.644977079655,5408.447999999778,5668.841954159532
msm_hisp_male,Poisson,2008,5699.108755632646,5581.500984262896,5816.716527002395
msm_hisp_male,Poisson,2009,5864.221437362186,5759.636563948421,5968.806310775952
msm_hisp_male,Poisson,2010,6034.117708743484,5942.760573562734,6125.474843924235
msm_hisp_male,Poisson,2011,6208.936158343637,6130.56529435933,6287.307022327943
msm_hisp_male,Poisson,2012,6388.819389871401,6322.313297641006,6455.325482101795
msm_hisp_male,Poisson,2013,6573.9141385028925,6516.473401456771,6631.354875549014
msm_hisp_male,Poisson,2014,6764.371390576768,6710.564566055112,6818.1782150984245
msm_hisp_male,Poisson,2015,6960.3465067576235,6902.470154828652,7018.222858686595
msm_hisp_male,Poisson,2016,7161.999348767658,7092.578650546847,7231.42004698847
msm_hisp_male,Poisson,2017,7369.494409789474,7283.014705906589,7455.974113672359
msm_hisp_male,Poisson,2018,7583.000948647606,7475.6534723238365,7690.348424971375
msm_hisp_male,Poisson,2019,7802.6931278767,7671.654388129035,7933.731867624364
msm_hisp_male,Poisson,2020,8028.750155790597,7871.70234463894,8185.797966942254
msm_hisp_male,Poisson,2021,8261.356432666586,8076.23143815772,8446.481427175451
msm_hisp_male,Poisson,2022,8500.701701165399,8285.546919721452,8715.856482609346
msm_hisp_male,Poisson,2023,8746.981201109156,8499.886233717702,8994.076168500611
msm_hisp_male,Poisson,2024,9000.395828742865,8719.450011690156,9281.341645795574
msm_hisp_male,Poisson,2025,9261.15230061092,8944.418480328313,9577.886120893527
msm_hisp_male,Poisson,2026,9529.46332218037,9174.960570021054,9883.966074339687
msm_hisp_male,Poisson,2027,9805.547761350515,9411.239211871256,10199.856310829775
msm_hisp_male,Poisson,2028,10089.630826988374,9653.414555880929,10525.84709809582
msm_hisp_male,Poisson,2029,10381.944252637286,9901.646008051239,10862.242497223333
msm_hisp_male,Poisson,2030,10682.726485547886,10156.093571111029,11209.359399984744
msm_white_male,Poisson,2006,10233.760599971794,9991.145826037946,10476.375373905643
msm_white_male,Poisson,2007,9862.110008502257,9655.26798140351,10068.952035601005
msm_white_male,Poisson,2008,9503.956328631379,9330.11671514983,9677.795942112927
msm_white_male,Poisson,2009,9158.809404748263,9015.130355958296,9302.48845353823
msm_white_male,Poisson,2010,8826.19688179743,8709.615806630616,8942.777956964244
msm_white_male,Poisson,2011,8505.663558831517,8412.616241212852,8598.71087645018
msm_white_male,Poisson,2012,8196.770766040436,8122.6737188320385,8270.867813248833
msm_white_male,Poisson,2013,7899.0957644044265,7837.602736072326,7960.5887927365275
msm_white_male,Poisson,2014,7612.231167149385,7555.099500598491,7669.362833700279
msm_white_male,Poisson,2015,7335.7843822127015,7274.895755525938,7396.6730088994655
msm_white_male,Poisson,2016,7069.377074956574,6999.287408788795,7139.466741124353
msm_white_male,Poisson,2017,6812.644650393502,6730.739085995534,6894.55021479147
msm_white_male,Poisson,2018,6565.235754215347,6470.635683753882,6659.835824676811
msm_white_male,Poisson,2019,6326.81179194317,6219.526204957509,6434.09737892883
msm_white_male,Poisson,2020,6097.046465539248,5977.520592244642,6216.572338833854
msm_white_male,Poisson,2021,5875.625326848437,5744.516503620756,6006.734150076118
msm_white_male,Poisson,2022,5662.245347255927,5520.309464036065,5804.18123047579
msm_white_male,Poisson,2023,5456.614502973807,5304.646092872622,5608.582913074993
msm_white_male,Poisson,2024,5258.4513753883275,5097.250770744208,5419.651980032447
msm_white_male,Poisson,2025,5067.484765921006,4897.839586292499,5237.129945549514
msm_white_male,Poisson,2026,4883.453324876489,4706.127913083333,5060.778736669646
msm_white_male,Poisson,2027,4706.105193769218,4521.834643218653,4890.375744319784
msm_white_male,Poisson,2028,4535.197660639412,4344.684587655191,4725.710733623633
msm_white_male,Poisson,2029,4370.496827886636,4174.409831418555,4566.583824354718
msm_white_male,Poisson,2030,4211.777292166377,4010.750472798688,4412.804111534067
het_black_female,Gamma,2006,6278.348813538465,5811.713663387979,6744.983963688951
het_black_female,Gamma,2007,5943.615460751085,5575.064607767373,6312.166313734798
het_black_female,Gamma,2008,5642.768400209842,5354.396681196639,5931.140119223045
het_black_female,Gamma,2009,5370.909888651959,5148.041805050415,5593.777972253502
het_black_female,Gamma,2010,5124.042657662983,4954.204778574322,5293.880536751645
het_black_female,Gamma,2011,4898.872061637717,4770.798410691035,5026.945712584398
het_black_female,Gamma,2012,4692.658196223113,4595.162484393103,4790.153908053123
het_black_female,Gamma,2013,4503.103857757395,4424.022961280191,4582.1847542345995
het_black_female,Gamma,2014,4328.268602894057,4254.988583289085,4401.548622499029
het_black_female,Gamma,2015,4166.502080054408,4089.1045910191506,4243.899569089665
het_black_female,Gamma,2016,4016.3917724464177,3929.6119367881574,4103.171608104678
het_black_female,Gamma,2017,3876.7216445101913,3778.76029119625,3974.6829978241326
het_black_female,Gamma,2018,3746.4391268190498,3637.249647373972,3855.6286062641275
het_black_female,Gamma,2019,3624.62854163856,3504.910990317682,3744.346092959438
het_black_female,Gamma,2020,3510.489549435071,3381.217586036934,3639.7615128332077
het_black_female,Gamma,2021,3403.319543360463,3265.5289121335013,3541.1101745874244
het_black_female,Gamma,2022,3302.499173024579,3157.194824446964,3447.8035216021935
het_black_female,Gamma,2023,3207.480367309372,3055.5977349358054,3359.3629996829386
het_black_female,Gamma,2024,3117.7763669880433,2960.167879919096,3275.3848540569907
het_black_female,Gamma,2025,3032.953384393593,2870.386848454954,3195.519920332232
het_black_female,Gamma,2026,2952.623588483363,2785.786041276579,3119.4611356901473
het_black_female,Gamma,2027,2876.439175911114,2705.943072436289,3046.935279385939
het_black_female,Gamma,2028,2804.0873368905163,2630.477499232962,2977.6971745480705
het_black_female,Gamma,2029,2735.285962167451,2559.0465170848133,2911.525407250089
het_black_female,Gamma,2030,2669.779966861356,2491.3409011203944,2848.219032602318
het_black_male,Gamma,2006,3500.298518195439,2981.9241871495424,4018.672849241336
het_black_male,Gamma,2007,3225.402973547283,2838.4654498311893,3612.340497263377
het_black_male,Gamma,2008,2990.541164494953,2702.6300677809877,3278.4522612089186
het_black_male,Gamma,2009,2787.561348767993,2574.898620392236,3000.22407714375
het_black_male,Gamma,2010,2610.384279193408,2454.8076389827347,2765.9609194040813
het_black_male,Gamma,2011,2454.383927125379,2341.1711881872475,2567.596666063511
het_black_male,Gamma,2012,2315.9777371781133,2232.0619051873655,2399.893569168861
het_black_male,Gamma,2013,2192.348118068215,2125.0626385091364,2259.633597627294
het_black_male,Gamma,2014,2081.248615890372,2018.9528508492153,2143.544380931529
het_black_male,Gamma,2015,1980.8661791023767,1915.5210077946228,2046.2113504101305
het_black_male,Gamma,2016,1889.7214487571136,1817.6354386904761,1961.8074588237512
het_black_male,Gamma,2017,1806.5953652557023,1726.8307960595585,1886.3599344518461
het_black_male,Gamma,2018,1730.4743296814893,1643.3379453194057,1817.610714043573
het_black_male,Gamma,2019,1660.508668389177,1566.7688602567293,1754.2484765216248
het_black_male,Gamma,2020,1595.9807820681249,1496.5264503556184,1695.4351137806314
het_black_male,Gamma,2021,1536.2804434319944,1431.9809957570149,1640.579891106974
het_black_male,Gamma,2022,1480.8854391850762,1372.5374984700213,1589.233379900131
het_black_male,Gamma,2023,1429.3462542887703,1317.6577011745364,1541.0348074030042
het_black_male,Gamma,2024,1381.27384686135,1266.8638264188419,1495.683867303858
het_black_male,Gamma,2025,1336.3298097676204,1219.7352315673438,1452.924387967897
het_black_male,Gamma,2026,1294.2183924201427,1175.9026514427,1412.5341333975853
het_black_male,Gamma,2027,1254.6799849857896,1135.0419800532345,1374.3179899183447
het_black_male,Gamma,2028,1217.4857615325375,1096.868379359127,1338.103143705948
het_black_male,Gamma,2029,1182.4332485480713,1061.1309964747327,1303.73550062141
het_black_male,Gamma,2030,1149.3426375533868,1027.608350323613,1271.0769247831606
het_hisp_female,Gamma,2006,1225.0434930084018,1060.9002067283593,1389.1867792884443
het_hisp_female,Gamma,2007,1199.8100606489477,1060.5018697477276,1339.1182515501678
het_hisp_female,Gamma,2008,1175.5951644165327,1058.941481836341,1292.2488469967245
het_hisp_female,Gamma,2009,1152.338355184296,1056.194154502536,1248.482555866056
het_hisp_female,Gamma,2010,1129.9838744922852,1052.1276638717238,1207.8400851128465
het_hisp_female,Gamma,2011,1108.480208228953,1046.4163090382503,1170.5441074196556
het_hisp_female,Gamma,2012,1087.7796903218011,1038.3843748871639,1137.1750057564384
het_hisp_female,Gamma,2013,1067.838150019758,1026.8541525381365,1108.8221475013793
het_hisp_female,Gamma,2014,1048.6145972738254,1010.5408776528236,1086.6883168948273
het_hisp_female,Gamma,2015,1030.0709415001354,989.4747258670195,1070.6671571332513
het_hisp_female,Gamma,2016,1012.1717396646968,965.3724120788434,1058.9710672505503
het_hisp_female,Gamma,2017,994.8839701842343,940.0647877846883,1049.7031525837804
het_hisp_female,Gamma,2018,978.1768296084699,914.6643588768724,1041.6893003400673
het_hisp_female,Gamma,2019,962.0215494499158,889.7238406711626,1034.319258228669
het_hisp_female,Gamma,2020,946.3912308699686,865.4995279921161,1027.282933747821
het_hisp_female,Gamma,2021,931.2606952227864,842.102220038706,1020.4191704068667
het_hisp_female,Gamma,2022,916.6063487102444,819.570536702865,1013.6421607176239
het_hisp_female,Gamma,2023,902.4060596177341,797.9063037598596,1006.9058154756085
het_hisp_female,Gamma,2024,888.6390467871752,777.0922458881333,1000.185847686217
het_hisp_female,Gamma,2025,875.2857781452942,757.1012203371147,993.4703359534738
het_hisp_female,Gamma,2026,862.3278782451963,737.9012266607205,986.7545298296722
het_hisp_female,Gamma,2027,849.748043900686,719.4582095236703,980.0378782777016
het_hisp_female,Gamma,2028,837.5299670989614,701.7376592573164,973.3222749406063
het_hisp_female,Gamma,2029,825.6582644693752,684.7055332344682,966.6109957042822
het_hisp_female,Gamma,2030,814.1184126668976,668.3287817194392,959.908043614356
het_hisp_male,Gamma,2006,837.0330969559279,713.1473646848588,960.9188292269971
het_hisp_male,Gamma,2007,798.860848297163,699.3305968919534,898.3910997023726
het_hisp_male,Gamma,2008,764.0183795008363,684.90808471852,843.1286742831527
het_hisp_male,Gamma,2009,732.0882120158643,670.0514471770708,794.1249768546578
het_hisp_male,Gamma,2010,702.7198573502744,654.8037122453646,750.6360024551842
het_hisp_male,Gamma,2011,675.6168984892614,639.0459527676863,712.1878442108365
het_hisp_male,Gamma,2012,650.5269498074455,622.4262588022682,678.6276408126228
het_hisp_male,Gamma,2013,627.2337739911941,604.3401886465109,650.1273593358773
het_hisp_male,Gamma,2014,605.5510340137494,584.3285154806424,626.7735525468563
het_hisp_male,Gamma,2015,585.3172977303366,562.8529362215912,607.7816592390819
het_hisp_male,Gamma,2016,566.3920115831977,541.058832095272,591.7251910711234
het_hisp_male,Gamma,2017,548.6522309443026,519.8436494682818,577.4608124203234
het_hisp_male,Gamma,2018,531.9899462448733,499.63620456984756,564.343687919899
het_hisp_male,Gamma,2019,516.309881968667,480.5797752175666,552.0399887197674
het_hisp_male,Gamma,2020,501.52767374074796,462.6846140125976,540.3707334688984
het_hisp_male,Gamma,2021,487.56834984542246,445.90436485876046,529.2323348320845
het_hisp_male,Gamma,2022,474.365059466008,430.17071542642293,518.5594035055931
het_hisp_male,Gamma,2023,461.8580021111508,415.40899114763204,508.3070130746696
het_hisp_male,Gamma,2024,449.99352205030027,401.5451892593658,498.4418548412347
het_hisp_male,Gamma,2025,438.7233388295302,388.5090723495025,488.93760530955785
het_hisp_male,Gamma,2026,428.0038905934478,376.23539589006214,479.7723852968335
het_hisp_male,Gamma,2027,417.795771379848,364.66423657970535,470.9273061799907
het_hisp_male,Gamma,2028,408.0632470634531,353.7408889642552,462.385605162651
het_hisp_male,Gamma,2029,398.77383741583094,343.4155632023922,454.1321116292697
het_hisp_male,Gamma,2030,389.89795398022034,333.6430022327856,446.1529057276551
het_white_female,Gamma,2006,1025.0768370411042,930.6351890344181,1119.5184850477904
het_white_female,Gamma,2007,1019.8685973671567,936.965732592153,1102.7714621421603
het_white_female,Gamma,2008,1014.7130144988142,942.9357171893909,1086.4903118082375
het_white_female,Gamma,2009,1009.6092938893804,948.4632833786651,1070.7553044000958
het_white_female,Gamma,2010,1004.5566568975484,953.4037571238839,1055.7095566712128
het_white_female,Gamma,2011,999.5543403913761,957.4911426066828,1041.6175381760693
het_white_female,Gamma,2012,994.6015963640509,960.2262947141002,1028.9768980140018
het_white_female,Gamma,2013,989.6976915610212,960.7297333416473,1018.6656497803951
het_white_female,Gamma,2014,984.8419071180876,957.8617463123518,1011.8220679238235
het_white_female,Gamma,2015,980.0335382101139,951.139669063318,1008.9274073569097
het_white_female,Gamma,2016,975.2718937099761,941.3987822416647,1009.1450051782875
het_white_female,Gamma,2017,970.5562958573925,929.8919302819504,1011.2206614328345
het_white_female,Gamma,2018,965.8860799373293,917.4908151633455,1014.2813447113132
het_white_female,Gamma,2019,961.2605939676467,904.6734727713047,1017.8477151639888
het_white_female,Gamma,2020,956.6791983956623,891.6923336451182,1021.6660631462064
het_white_female,Gamma,2021,952.1412658033652,878.6847032098004,1025.59782839693
het_white_female,Gamma,2022,947.64618062098,865.7286068403984,1029.5637544015617
het_white_female,Gamma,2023,943.193338848593,852.8701828767611,1033.5164948204251
het_white_female,Gamma,2024,938.7821477856025,840.1375449109673,1037.4267506602378
het_white_female,Gamma,2025,934.4120257677267,827.5481317841301,1041.2759197513233
het_white_female,Gamma,2026,930.0824019113093,815.1127951407627,1045.0520086818558
het_white_female,Gamma,2027,925.7927158647137,802.8381755369617,1048.7472561924658
het_white_female,Gamma,2028,921.5424175665671,790.728139572928,1052.3566955602064
het_white_female,Gamma,2029,917.3309670106177,778.7846801496711,1055.8772538715643
het_white_female,Gamma,2030,913.1578340170252,767.0084981172425,1059.3071699168079
het_white_male,Gamma,2006,480.55056780643457,423.64916713440965,537.4519684784595
het_white_male,Gamma,2007,475.60081636376873,426.21427891977004,524.9873538077675
het_white_male,Gamma,2008,470.75199189631917,428.4744960586832,513.0294877339552
het_white_male,Gamma,2009,466.00103865914235,430.3908722078293,501.6112051104554
het_white_male,Gamma,2010,461.34502303231204,431.88778634607684,490.80225971854725
