group,model,year,pred.fit,lower,upper
msm_white_male,Gamma,2015,7310.297911164724,7160.040593255038,7460.555229074409
msm_white_male,Gamma,2016,7073.832617775108,6906.467101341734,7241.198134208482
msm_white_male,Gamma,2017,6852.185819006892,6665.918004304666,7038.453633709119
msm_white_male,Gamma,2018,6644.006895507517,6439.041373977856,6848.972417037177
msm_white_male,Gamma,2019,6448.104523084446,6225.551878191519,6670.657167977372
msm_white_male,Gamma,2020,6263.423860779936,6024.755641224498,6502.092080335375
msm_white_male,Gamma,2021,6089.027549943454,5835.81276954497,6342.242330341937
msm_white_male,Gamma,2022,5924.07980163988,5657.859241296497,6190.300361983263
msm_white_male,Gamma,2023,5767.833002212093,5490.061380431714,6045.604623992472
msm_white_male,Gamma,2024,5619.616384033826,5331.638538685964,5907.594229381688
msm_white_male,Gamma,2025,5478.826399272726,5181.870702287103,5775.782096258349
msm_white_male,Gamma,2026,5344.91850530175,5040.098955170548,5649.738055432952
msm_white_male,Gamma,2027,5217.400126006119,4905.722646521626,5529.077605490611
msm_white_male,Gamma,2028,5095.824597181344,4778.19516599794,5413.4540283647475
msm_white_male,Gamma,2029,4979.785939158987,4657.019276869995,5302.552601447979
msm_white_male,Gamma,2030,4868.914327736439,4541.742477440303,5196.086178032575
het_black_female,NS 2,2006,6672.60710559234,6405.781729378402,6939.432481806279
het_black_female,NS 2,2007,6327.1182421630265,6109.419679256143,6544.81680506991
het_black_female,NS 2,2008,5981.629378733711,5811.742350042878,6151.516407424544
het_black_female,NS 2,2009,5636.140515304396,5511.230163176388,5761.050867432405
het_black_female,NS 2,2010,5293.110179119459,5205.546470597236,5380.673887641681
het_black_female,NS 2,2011,4964.831006400793,4895.982315912141,5033.679696889445
het_black_female,NS 2,2012,4666.054160614666,4594.08464605381,4738.023675175523
het_black_female,NS 2,2013,4411.530805227348,4330.946116116236,4492.115494338459
het_black_female,NS 2,2014,4215.397471894014,4134.812782782903,4295.982161005126
het_black_female,NS 2,2015,4077.654160614667,4005.6846460538104,4149.623675175523
het_black_female,NS 2,2016,3984.164339734127,3915.3156492454746,4053.01303022278
het_black_female,NS 2,2017,3920.176845786127,3832.6131372639047,4007.7405543083496
het_black_female,NS 2,2018,3870.9405153043986,3746.0301631763905,3995.8508674324066
het_black_female,NS 2,2019,3824.1627120670473,3654.275683376214,3994.0497407578805
het_black_female,NS 2,2020,3777.3849088296956,3559.6863459228125,3995.0834717365788
het_black_female,NS 2,2021,3730.607105592343,3463.7817293784046,3997.4324818062814
het_black_female,NS 2,2022,3683.829302354991,3367.1734105459764,4000.4851941640054
het_black_female,NS 2,2023,3637.0514991176397,3270.147994679919,4003.9550035553602
het_black_female,NS 2,2024,3590.273695880289,3172.856081678799,4007.6913100817787
het_black_female,NS 2,2025,3543.495892642937,3075.383936965332,4011.6078483205424
het_black_female,NS 2,2026,3496.718089405585,2977.784378054486,4015.651800756684
het_black_female,NS 2,2027,3449.9402861682343,2880.091494092121,4019.7890782443474
het_black_female,NS 2,2028,3403.1624829308826,2782.3282456257466,4023.9967202360185
het_black_female,NS 2,2029,3356.3846796935322,2684.5106513849814,4028.258708002083
het_black_female,NS 2,2030,3309.6068764561796,2586.6502214992356,4032.5635314131237
het_black_male,NS 2,2006,3367.4197168930154,3070.2243931892017,3664.615040596829
het_black_male,NS 2,2007,3188.4641886654063,2945.9872706488413,3430.941106681971
het_black_male,NS 2,2008,3009.508660437797,2820.285164527239,3198.732156348355
het_black_male,NS 2,2009,2830.553132210188,2691.425538495578,2969.6807259247976
het_black_male,NS 2,2010,2652.5712577705876,2555.0410862845633,2750.101429256612
het_black_male,NS 2,2011,2480.4313060590416,2403.7462877647063,2557.116324353377
het_black_male,NS 2,2012,2319.975199803604,2239.8141466076345,2400.1362529995736
het_black_male,NS 2,2013,2177.044861732329,2087.2880585909907,2266.8016648736675
het_black_male,NS 2,2014,2057.2388011262688,1967.4819979849303,2146.995604267607
het_black_male,NS 2,2015,1960.5570179854228,1880.3959647894533,2040.7180711813924
het_black_male,NS 2,2016,1881.4010030287393,1804.715984734404,1958.0860213230746
het_black_male,NS 2,2017,1813.9288335281642,1716.39866204214,1911.4590050141885
het_black_male,NS 2,2018,1752.2985867556433,1613.1709930410334,1891.4261804702533
het_black_male,NS 2,2019,1691.6419937711316,1502.4184978605736,1880.8654896816897
het_black_male,NS 2,2020,1630.9854007866197,1388.5084827700548,1873.4623188031846
het_black_male,NS 2,2021,1570.3288078021073,1273.1334840982936,1867.524131505921
het_black_male,NS 2,2022,1509.672214817595,1156.974688052208,1862.369741582982
het_black_male,NS 2,2023,1449.0156218330833,1040.3513211707536,1857.679922495413
het_black_male,NS 2,2024,1388.3590288485723,923.431124567011,1853.2869331301335
het_black_male,NS 2,2025,1327.7024358640597,806.3101823563367,1849.0946893717828
het_black_male,NS 2,2026,1267.0458428795478,689.0473237201279,1845.0443620389676
het_black_male,NS 2,2027,1206.3892498950363,571.6805178158983,1841.0979819741742
het_black_male,NS 2,2028,1145.7326569105244,454.23533855062294,1837.2299752704257
het_black_male,NS 2,2029,1085.0760639260134,336.7296278987101,1833.4224999533167
