group,model,year,pred.fit,lower,upper
het_black_female,Poisson,2006,5602.323593178566,4784.317524597442,6420.32966175969
het_black_female,Poisson,2007,5423.959531065165,4706.814135470785,6141.104926659545
het_black_female,Poisson,2008,5251.274137476434,4629.289777822969,5873.258497129898
het_black_female,Poisson,2009,5084.0866177173475,4551.787047808875,5616.38618762582
het_black_female,Poisson,2010,4922.221933146649,4474.3246392340025,5370.119227059295
het_black_female,Poisson,2011,4765.510617918677,4396.880876119012,5134.140359718342
het_black_female,Poisson,2012,4613.788601558987,4319.356345963896,4908.220857154077
het_black_female,Poisson,2013,4466.897037189414,4241.478123609184,4692.315950769644
het_black_female,Poisson,2014,4324.68213522168,4162.509831640213,4486.854438803148
het_black_female,Poisson,2015,4186.995002345847,4080.1581983614255,4293.831806330268
het_black_female,Poisson,2016,4053.6914856449853,3985.7006400254363,4121.682331264534
het_black_female,Poisson,2017,3924.6320216728373,3857.007568850403,3992.2564744952715
het_black_female,Poisson,2018,3799.6814903364225,3699.307682887187,3900.055297785658
het_black_female,Poisson,2019,3678.709073430925,3536.990661947439,3820.427484914411
het_black_female,Poisson,2020,3561.5881176779412,3378.046734355752,3745.1295010001304
het_black_female,Poisson,2021,3448.196002124789,3224.3905608781924,3672.001443371386
het_black_female,Poisson,2022,3338.41400976522,3076.503267055019,3600.3247524754206
het_black_female,Poisson,2023,3232.1272032474676,2934.4445385879544,3529.809867906981
het_black_female,Poisson,2024,3129.224304539441,2798.123122714972,3460.3254863639104
het_black_female,Poisson,2025,3029.597578425078,2667.386954828095,3391.8082020220613
het_black_female,Poisson,2026,2933.1427197098874,2542.0585251103835,3324.2269143093913
het_black_female,Poisson,2027,2839.7587440175444,2421.950508977684,3257.5669790574048
het_black_female,Poisson,2028,2749.347882063453,2306.873297302084,3191.822466824822
het_black_female,Poisson,2029,2661.815477293974,2196.6388509887674,3126.99210359918
het_black_female,Poisson,2030,2577.0698867849646,2091.0627501395916,3063.0770234303377
het_black_male,Poisson,2006,4084.8247292131746,3219.935581136417,4949.7138772899325
het_black_male,Poisson,2007,3793.834567395191,3066.815529862959,4520.853604927423
het_black_male,Poisson,2008,3523.5736363003025,2919.065431223159,4128.081841377446
het_black_male,Poisson,2009,3272.5652502435264,2776.6658388510136,3768.464661636039
het_black_male,Poisson,2010,3039.4379180185883,2639.5559259364336,3439.319910100743
het_black_male,Poisson,2011,2822.917849170908,2507.625626964987,3138.210071376829
het_black_male,Poisson,2012,2621.8219941017383,2380.692453618064,2862.9515345854124
het_black_male,Poisson,2013,2435.051579972227,2258.4360417866296,2611.6671181578245
het_black_male,Poisson,2014,2261.586107090731,2140.192212078541,2382.9800021029205
het_black_male,Poisson,2015,2100.4777729776047,2024.1643009460192,2176.79124500919
het_black_male,Poisson,2016,1950.8462936432788,1903.9803263358137,1997.712260950744
het_black_male,Poisson,2017,1811.8740937813234,1765.5878133553808,1858.160374207266
het_black_male,Poisson,2018,1682.8018395980694,1616.626600923199,1748.9770782729397
het_black_male,Poisson,2019,1562.924289868643,1473.7067466490855,1652.1418330882004
het_black_male,Poisson,2020,1451.586442551613,1341.1415721202873,1562.0313129829385
het_black_male,Poisson,2021,1348.1799559060407,1219.3047715245204,1477.055140287561
het_black_male,Poisson,2022,1252.1398245576677,1107.7090966059786,1396.5705525093567
het_black_male,Poisson,2023,1162.9412923511313,1005.6626787228286,1320.219905979434
het_black_male,Poisson,2024,1080.0969851215457,912.4409540931518,1247.7530161499394
het_black_male,Poisson,2025,1003.1542477179323,827.3406388420492,1178.9678565938154
het_black_male,Poisson,2026,931.6926707292749,749.6980006285687,1113.6873408299812
het_black_male,Poisson,2027,865.3217933985693,678.8944602544306,1051.7491265427082
het_black_male,Poisson,2028,803.6789701741369,614.3571913849604,993.0007489633134
het_black_male,Poisson,2029,746.4273892413993,555.5576274765947,937.2971510062039
het_black_male,Poisson,2030,693.2542322079106,502.0090939334749,884.4993704823463
het_hisp_female,Poisson,2006,935.6797054179369,663.0007920413507,1208.3586187945232
het_hisp_female,Poisson,2007,942.5570438750832,693.7037316143785,1191.4103561357879
het_hisp_female,Poisson,2008,949.4849314506727,724.7845045382676,1174.1853583630777
het_hisp_female,Poisson,2009,956.4637396857282,756.2318411901343,1156.695638181322
het_hisp_female,Poisson,2010,963.4938428521407,788.0251096601555,1138.9625760441259
het_hisp_female,Poisson,2011,970.5756179727317,820.1261447252641,1121.0250912201993
het_hisp_female,Poisson,2012,977.7094448414776,852.4609237985461,1102.957965884409
het_hisp_female,Poisson,2013,984.8957060438834,884.8729980766747,1084.918414011092
het_hisp_female,Poisson,2014,992.1347869774902,916.9835691211777,1067.2860048338027
het_hisp_female,Poisson,2015,999.4270758725492,947.6667834894059,1051.1873682556923
het_hisp_female,Poisson,2016,1006.7729638128475,972.668205660471,1040.8777219652238
het_hisp_female,Poisson,2017,1014.1728447566717,980.0264308050466,1048.3192587082967
het_hisp_female,Poisson,2018,1021.6271155579423,969.1306068357525,1074.123624280132
het_hisp_female,Poisson,2019,1029.136175987494,951.6564911394294,1106.6158608355586
het_hisp_female,Poisson,2020,1036.7004287545215,931.9151507168142,1141.4857067922287
het_hisp_female,Poisson,2021,1044.3202795281672,911.0502953536369,1177.5902637026975
het_hisp_female,Poisson,2022,1051.9961369592816,889.4460626234331,1214.54621129513
het_hisp_female,Poisson,2023,1059.7284127023445,867.2609600989275,1252.1958653057613
het_hisp_female,Poisson,2024,1067.5175214375317,844.5699822288653,1290.465060646198
het_hisp_female,Poisson,2025,1075.3638808929597,821.4118057684751,1329.3159560174445
het_hisp_female,Poisson,2026,1083.2679118670928,797.8073274980129,1368.7284962361728
het_hisp_female,Poisson,2027,1091.2300382513008,773.7679190215608,1408.6921574810408
het_hisp_female,Poisson,2028,1099.2506870525965,749.2994739657205,1449.2019001394724
het_hisp_female,Poisson,2029,1107.3302884165423,724.4045486844889,1490.2560281485958
het_hisp_female,Poisson,2030,1115.4692756503077,699.0835660948085,1531.854985205807
het_hisp_male,Poisson,2006,776.9626528355146,473.1999155789823,1080.7253900920468
het_hisp_male,Poisson,2007,752.6433877721429,486.18525339580043,1019.1015221484854
het_hisp_male,Poisson,2008,729.0853261605254,497.8545197759725,960.3161325450783
het_hisp_male,Poisson,2009,706.2646420053678,508.2634891840941,904.2657948266415
het_hisp_male,Poisson,2010,684.1582550752668,517.4578279400944,850.8586822104392
het_hisp_male,Poisson,2011,662.743807559999,525.4669803132753,800.0206348067228
het_hisp_male,Poisson,2012,641.9996414583989,532.2902518678765,751.7090310489212
het_hisp_male,Poisson,2013,621.9047766740484,537.8610889109979,705.948464437099
het_hisp_male,Poisson,2014,602.4388897965853,541.9388859975539,662.9388935956166
het_hisp_male,Poisson,2015,583.5822935470981,543.7009040511996,623.4636830429965
het_hisp_male,Poisson,2016,565.3159168670034,539.9232256418052,590.7086080922015
het_hisp_male,Poisson,2017,547.6212856300175,522.3630695360524,572.8795017239826
het_hisp_male,Poisson,2018,530.480503957976,492.97157659611986,567.9894313198321
het_hisp_male,Poisson,2019,513.876236121394,460.8844112685273,566.8680609742606
het_hisp_male,Poisson,2020,497.79168900655037,429.11981345376887,566.4635645593319
het_hisp_male,Poisson,2021,482.2105951314252,398.4246892993947,565.9965009634557
het_hisp_male,Poisson,2022,467.11719619317864,369.00914166193684,565.2252507244204
het_hisp_male,Poisson,2023,452.4962271306047,340.92475647317275,564.0676977880368
het_hisp_male,Poisson,2024,438.332900685502,314.1657253260678,562.5000760449362
het_hisp_male,Poisson,2025,424.61289244718273,288.7025575924638,560.5232273019017
het_hisp_male,Poisson,2026,411.32232636519063,264.4953281797581,558.1493245506232
het_hisp_male,Poisson,2027,398.4477607154139,241.4995494396441,555.3959719911836
het_hisp_male,Poisson,2028,385.97617450546693,219.66901537228628,552.2833336386476
het_hisp_male,Poisson,2029,373.89495430564637,198.95727143765893,548.8326371736338
het_hisp_male,Poisson,2030,362.1918814919995,179.31840880584616,545.0653541781528
het_white_female,Poisson,2006,936.1125216479926,659.2298149770706,1212.9952283189145
het_white_female,Poisson,2007,940.227948872825,688.2880109848294,1192.1678867608205
het_white_female,Poisson,2008,944.3614687316652,717.5508596369716,1171.1720778263589
het_white_female,Poisson,2009,948.5131607650749,747.004416216082,1150.0219053140677
het_white_female,Poisson,2010,952.6831048633038,776.625466725443,1128.7407430011647
het_white_female,Poisson,2011,956.871381267822,806.3734633228024,1107.3692992128417
het_white_female,Poisson,2012,961.0780705728639,836.172434403766,1085.983706741962
het_white_female,Poisson,2013,965.3032537269808,865.864995043383,1064.7415124105785
het_white_female,Poisson,2014,969.547012034597,895.0741044842347,1044.019919584959
het_white_female,Poisson,2015,973.8094271575773,922.684468184221,1024.9343861309335
het_white_female,Poisson,2016,978.0905811167908,944.4917149191654,1011.6894473144162
het_white_female,Poisson,2017,982.3905562936998,948.7671159170968,1016.0139966703027
het_white_female,Poisson,2018,986.7094354319382,935.1501254064189,1038.2687454574575
het_white_female,Poisson,2019,991.0473016389053,915.2006807358229,1066.8939225419879
het_white_female,Poisson,2020,995.4042383873649,893.1563282648658,1097.652148509864
het_white_female,Poisson,2021,999.7803295170538,870.14269362392,1129.4179654101877
het_white_female,Poisson,2022,1004.1756592362876,846.5397970347867,1161.8115214377885
het_white_female,Poisson,2023,1008.5903121235918,822.5061006396211,1194.6745236075626
het_white_female,Poisson,2024,1013.0243731293225,798.1180450696507,1227.9307011889941
het_white_female,Poisson,2025,1017.4779275773024,773.4164086635667,1261.539446491038
het_white_female,Poisson,2026,1021.9510611664631,748.424523445007,1295.4775988879192
het_white_female,Poisson,2027,1026.4438599724958,723.156389119118,1329.7313308258736
het_white_female,Poisson,2028,1030.9564104495007,697.6206523047116,1364.2921685942897
het_white_female,Poisson,2029,1035.4887994316605,671.8227118374786,1399.1548870258425
het_white_female,Poisson,2030,1040.0411141349057,645.7659030317811,1434.3163252380302
het_white_male,Poisson,2006,437.30125028500174,243.52102488315734,631.0814756868461
het_white_male,Poisson,2007,437.2010207967958,261.6991248636579,612.7029167299336
het_white_male,Poisson,2008,437.1008142811981,279.842394688862,594.3592338735342
het_white_male,Poisson,2009,437.00063073294325,297.9404591914715,576.060802274415
het_white_male,Poisson,2010,436.90047014676765,315.976737823081,557.8242024704543
het_white_male,Poisson,2011,436.8003325174075,333.9230473358858,539.6776176989292
het_white_male,Poisson,2012,436.70021783960163,351.72748960159015,521.6729460776131
het_white_male,Poisson,2013,436.60012610808974,369.28364198219174,503.91661023398774
het_white_male,Poisson,2014,436.5000573176119,386.3378812334787,486.6622334017451
het_white_male,Poisson,2015,436.40001146291036,402.14151403954236,470.65850888627836
het_white_male,Poisson,2016,436.29998853872826,413.8770634637171,458.7229136137394
het_white_male,Poisson,2017,436.19998853981025,413.7779045446216,458.6220725349989
het_white_male,Poisson,2018,436.10001146090116,401.8566251175806,470.3433978042217
het_white_male,Poisson,2019,436.0000572967481,385.88573395573746,486.1143806377587
het_white_male,Poisson,2020,435.9001260420993,368.6815479226967,503.1187041615019
het_white_male,Poisson,2021,435.80021769170327,350.992402131375,520.6080332520315
het_white_male,Poisson,2022,435.7003322403106,333.0718186358655,538.3288458447557
het_white_male,Poisson,2023,435.6004696826729,315.02618488669515,556.1747544786507
het_white_male,Poisson,2024,435.50063001354334,296.90738448480533,574.0938755422814
het_white_male,Poisson,2025,435.4008132276751,278.74359385976635,592.0580325955839
het_white_male,Poisson,2026,435.30101931982364,260.55139003457026,610.050648605077
het_white_male,Poisson,2027,435.20124828474536,242.34114621224649,628.0613503572442
het_white_male,Poisson,2028,435.1015001171982,224.11967879824226,646.0833214361542
het_white_male,Poisson,2029,435.00177481194015,205.8916482796784,664.1119013442019
het_white_male,Poisson,2030,434.9020723637316,187.6603474376374,682.1437972898258
idu_black_female,Poisson,2006,374.42784981656325,184.8244612332462,564.0312383998803
idu_black_female,Poisson,2007,370.29351077477776,200.45395734628755,540.133064203268
idu_black_female,Poisson,2008,366.20482207476255,215.69027098721227,516.7193731623129
idu_black_female,Poisson,2009,362.16127965681596,230.53054414137486,493.79201517225704
