group,model,year,pred.fit,lower,upper
het_black_male,Poisson,2022,1468.393931997812,1377.4135018132356,1559.3743621823883
het_black_male,Poisson,2023,1406.8048358106391,1308.3089596987063,1505.300711922572
het_black_male,Poisson,2024,1347.7989815495564,1242.502094649995,1453.095868449118
het_black_male,Poisson,2025,1291.2680198595344,1179.861589006223,1402.6744507128458
het_black_male,Poisson,2026,1237.1081459009517,1120.252769538835,1353.9635222630684
het_black_male,Poisson,2027,1185.2199087381964,1063.5415856325199,1306.898231843873
het_black_male,Poisson,2028,1135.5080287231967,1009.5967261907342,1261.4193312556592
het_black_male,Poisson,2029,1087.8812225382987,958.2907539987906,1217.4716910778068
het_black_male,Poisson,2030,1042.2520355775682,909.5006973768307,1175.0033737783058
het_hisp_female,Poisson,2006,1011.1552070909742,902.8124210344331,1119.4979931475152
het_hisp_female,Poisson,2007,1011.7239109418828,914.7621105145994,1108.685711369166
het_hisp_female,Poisson,2008,1012.2929346488005,926.6399644073729,1097.9459048902281
het_hisp_female,Poisson,2009,1012.8622783916256,938.4068820932425,1087.3176746900087
het_hisp_female,Poisson,2010,1013.4319423503551,949.9966047933322,1076.8672799073781
het_hisp_female,Poisson,2011,1014.001926705087,961.2888489057633,1066.715004504411
het_hisp_female,Poisson,2012,1014.5722316360234,972.0467461563574,1057.0977171156894
het_hisp_female,Poisson,2013,1015.1428573234649,981.7629157307443,1048.5227989161856
het_hisp_female,Poisson,2014,1015.7138039478147,989.3127651679767,1042.1148427276526
het_hisp_female,Poisson,2015,1016.285071689577,992.6686031075541,1039.9015402715997
het_hisp_female,Poisson,2016,1016.8566607293573,990.4496832263449,1043.2636382323697
het_hisp_female,Poisson,2017,1017.4285712478646,984.0110709899479,1050.8460715057813
het_hisp_female,Poisson,2018,1018.0008034259075,975.3758793405786,1060.6257275112364
het_hisp_female,Poisson,2019,1018.573357444396,965.6702474113403,1071.476467477452
het_hisp_female,Poisson,2020,1019.1462334843444,955.4026671739208,1082.8897997947681
het_hisp_female,Poisson,2021,1019.7194317268664,944.8105263927487,1094.6283370609842
het_hisp_female,Poisson,2022,1020.2929523531775,934.0143506906273,1106.5715540157278
het_hisp_female,Poisson,2023,1020.8667955445977,923.080518890788,1118.6530721984075
het_hisp_female,Poisson,2024,1021.4409614825462,912.0481954076939,1130.8337275573986
het_hisp_female,Poisson,2025,1022.0154503485446,900.9418358157278,1143.0890648813613
het_hisp_female,Poisson,2026,1022.5902623242189,889.7774407238921,1155.4030839245456
het_hisp_female,Poisson,2027,1023.1653975912948,878.5658926071455,1167.764902575444
het_hisp_female,Poisson,2028,1023.7408563316009,867.3148376754024,1180.1668749877995
het_hisp_female,Poisson,2029,1024.3166387270685,856.0297986168446,1192.6034788372924
het_hisp_female,Poisson,2030,1024.8927449597295,844.714859816666,1205.070630102793
het_hisp_male,Poisson,2006,751.070095653643,646.1934909228459,855.9467003844401
het_hisp_male,Poisson,2007,730.3967021245811,639.2962780903861,821.4971261587762
het_hisp_male,Poisson,2008,710.2923489587083,632.2073806174685,788.3773172999481
het_hisp_male,Poisson,2009,690.7413731767132,624.9077760252246,756.5749703282017
het_hisp_male,Poisson,2010,671.7285429267541,617.3561479515812,726.1009379019271
het_hisp_male,Poisson,2011,653.2390456175328,609.4672012917968,697.0108899432689
het_hisp_male,Poisson,2012,635.258476378057,601.0610987870938,669.4558539690203
het_hisp_male,Poisson,2013,617.7728268350497,591.7405721844237,643.8050814856757
het_hisp_male,Poisson,2014,600.7684741992185,580.6331343717012,620.9038140267359
het_hisp_male,Poisson,2015,584.2321706519942,566.31219441102985,602.1521468929586
het_hisp_male,Poisson,2016,568.1510330243333,548.2400598700339,588.0620061786327
het_hisp_male,Poisson,2017,552.5125327596808,527.8939109640627,577.1311545552988
het_hisp_male,Poisson,2018,537.3044861531439,506.8508955711297,567.7580767351582
het_hisp_male,Poisson,2019,522.5150448593757,485.904014210154,559.1260755085974
het_hisp_male,Poisson,2020,508.1326866617302,465.3885988890004,550.87677443446
het_hisp_male,Poisson,2021,494.1462064954612,445.44632700310353,542.8460859878188
het_hisp_male,Poisson,2022,480.5447077180659,426.13627992769386,534.953135508438
het_hisp_male,Poisson,2023,467.3175936198567,407.479631329883,527.1555559098305
het_hisp_male,Poisson,2024,454.45455916826234,389.4788440011377,519.4302743353869
het_hisp_male,Poisson,2025,441.94558297931815,372.1266039435143,511.764562015122
het_hisp_male,Poisson,2026,429.7809195101771,355.4102943792796,504.1515446410746
het_hisp_male,Poisson,2027,417.9510914665226,339.3143806780538,496.5878022549914
het_hisp_male,Poisson,2028,406.4468824189387,323.8217494358197,489.0720154020577
het_hisp_male,Poisson,2029,395.2593296225618,308.91449296850607,481.6041662766175
het_hisp_male,Poisson,2030,384.3797170343293,294.5743848203167,474.1850492483419
het_white_female,Poisson,2006,913.1086365589811,812.7250742701547,1013.4921988478075
het_white_female,Poisson,2007,919.3122174772287,828.8877636220715,1009.736671332386
het_white_female,Poisson,2008,925.5579449864404,845.1537394281563,1005.9621505447244
het_white_female,Poisson,2009,931.8461054268997,861.4868885444733,1002.2053223093261
het_white_female,Poisson,2010,938.1769870842613,877.8248731234501,998.5291010450726
het_white_female,Poisson,2011,944.5508802027725,894.0532257675487,995.0485346379963
het_white_female,Poisson,2012,950.9680769985703,909.9450428100358,991.9911111871047
het_white_female,Poisson,2013,957.4288716730821,925.012247321259,989.8454960249052
het_white_female,Poisson,2014,963.9335604265198,938.1660881660104,989.7010326870292
het_white_female,Poisson,2015,970.482441471447,947.4032396379836,993.5616433049105
het_white_female,Poisson,2016,977.0758150464645,951.2384446198863,1002.9131854730427
het_white_female,Poisson,2017,983.7139834299629,950.855385540247,1016.5725813196789
het_white_female,Poisson,2018,990.3972509539858,948.2040426768527,1032.590459231119
het_white_female,Poisson,2019,997.1259240181879,944.3918900931983,1049.8599579431775
het_white_female,Poisson,2020,1003.9003111038711,939.9205804320004,1067.8800417757418
het_white_female,Poisson,2021,1010.7207227881324,935.0236018092378,1086.417843767027
het_white_female,Poisson,2022,1017.5874717581084,929.8187121134515,1105.3562314027654
het_white_female,Poisson,2023,1024.5008728252976,924.3700757770202,1124.631669873575
het_white_female,Poisson,2024,1031.4612429400077,918.7149422083647,1144.2075436716505
het_white_female,Poisson,2025,1038.4689012058739,912.8760225327582,1164.0617798789895
het_white_female,Poisson,2026,1045.5241688944936,906.8676728917708,1184.1806648972165
het_white_female,Poisson,2027,1052.627369460162,900.6991904933858,1204.5555484269382
het_white_female,Poisson,2028,1059.778828554688,894.3766708770144,1225.1809862323619
het_white_female,Poisson,2029,1066.9788740423314,887.9041052499622,1246.0536428347007
het_white_female,Poisson,2030,1074.2278360148389,881.284055734452,1267.1716162952257
het_white_male,Poisson,2006,454.2122832881656,380.2114025418269,528.2131640345044
het_white_male,Poisson,2007,452.3636144322629,386.4572910432027,518.2699378213232
het_white_male,Poisson,2008,450.5224697597964,392.58803035896875,508.4569091606241
het_white_male,Poisson,2009,448.68881864692924,398.5781473042042,498.79948998965426
het_white_male,Poisson,2010,446.862630594462,404.38418734719687,489.34107384172717
het_white_male,Poisson,2011,445.043875227332,409.9269007227564,480.16084973190766
het_white_male,Poisson,2012,443.2325222941023,415.0497557371975,471.4152888510071
het_white_male,Poisson,2013,441.42854166646083,419.41705045538515,463.4400328775365
het_white_male,Poisson,2014,439.63190333872194,422.2868060313204,456.9770006461235
het_white_male,Poisson,2015,437.8425774273223,422.34109896918125,453.3440558854633
het_white_male,Poisson,2016,436.0605341703264,418.74371576879525,453.3773525718575
het_white_male,Poisson,2017,434.28574392693366,412.45307097921784,456.1184168746495
het_white_male,Poisson,2018,432.5181771769802,404.808837905157,460.2275164488034
het_white_male,Poisson,2019,430.7578045204539,396.5455856792713,464.97002336163644
het_white_male,Poisson,2020,429.0045966769999,387.9936829332889,470.0155104207109
het_white_male,Poisson,2021,427.258524485436,379.3071489719934,475.2098999988786
het_white_male,Poisson,2022,425.51955890326997,370.56404631153396,480.475071495006
het_white_male,Poisson,2023,423.7876710062111,361.80722708265944,485.76811492976276
het_white_male,Poisson,2024,422.062831987695,353.0618339915972,491.0638299837928
het_white_male,Poisson,2025,420.34501315839947,344.34343187110545,496.3465944456935
het_white_male,Poisson,2026,418.63418594576933,335.6620771318507,501.60629475968796
het_white_male,Poisson,2027,416.9303218935435,327.02449056284024,506.8361532242468
het_white_male,Poisson,2028,415.23339266127726,318.43528347863145,512.031501843923
het_white_male,Poisson,2029,413.5433700238731,309.8976831290745,517.1890569186717
het_white_male,Poisson,2030,411.8602258711133,301.4139796120727,522.3064721301539
idu_black_female,Poisson,2006,788.110802751462,654.0502309689903,922.1713745339337
idu_black_female,Poisson,2007,726.0328401115246,616.0195837151027,836.0460965079465
idu_black_female,Poisson,2008,668.8446384443926,579.819616106161,757.8696607826241
idu_black_female,Poisson,2009,616.1610407417389,545.3605164036389,686.9615650798389
idu_black_female,Poisson,2010,567.6272280674148,512.5311225696514,622.7233335651781
idu_black_female,Poisson,2011,522.9163298861589,481.1797427339814,564.6529170383365
idu_black_female,Poisson,2012,481.7272226221093,451.06844751676306,512.3859977274556
idu_black_female,Poisson,2013,443.7825016207315,421.7647282945444,465.80027494691865
idu_black_female,Poisson,2014,408.82661285523056,392.4552006703534,425.1980250401077
idu_black_female,Poisson,2015,376.62413179491926,362.1515123106692,391.0967512791693
idu_black_female,Poisson,2016,346.9581778437247,331.13173139271333,362.78462429473603
idu_black_female,Poisson,2017,319.6289536704127,300.9483365939915,338.30957074683397
idu_black_female,Poisson,2018,294.45239959283657,272.6512775348398,316.25352165083336
idu_black_female,Poisson,2019,271.25895395379433,246.57747369492276,295.9404342126659
idu_black_female,Poisson,2020,249.89241113963303,222.73908407008037,277.0457382091857
idu_black_female,Poisson,2021,230.20886955059314,201.0294111900666,259.3883279111197
idu_black_female,Poisson,2022,212.07576243741642,181.30198020819014,242.84954466664269
idu_black_female,Poisson,2023,195.3709650771224,163.40092113540004,227.34100901884477
idu_black_female,Poisson,2024,179.98197227478562,147.17319132910592,212.79075322046532
idu_black_female,Poisson,2025,165.8051406519613,132.47357410057322,199.13670720334937
idu_black_female,Poisson,2026,152.74499061853004,119.16658898986003,186.32339224720005
idu_black_female,Poisson,2027,140.7135633269011,107.12700344681616,174.30012320698603
idu_black_female,Poisson,2028,129.62982827766263,96.23968880062279,163.01996775470246
idu_black_female,Poisson,2029,119.41913758702889,86.3991681652214,152.43910700883637
idu_black_female,Poisson,2030,110.01272324054393,77.50902729935726,142.5164191817306
idu_black_male,Poisson,2006,1326.41776385323,1167.0627815802982,1485.772746126162
idu_black_male,Poisson,2007,1248.3122630413625,1114.5721923908004,1382.0523336919246
idu_black_male,Poisson,2008,1174.805968771596,1064.0937203709918,1285.5182171722004
idu_black_male,Poisson,2009,1105.628058879076,1015.5246738895978,1195.7314438685542
idu_black_male,Poisson,2010,1040.523658437754,968.7361754366359,1112.311141438872
idu_black_male,Poisson,2011,979.2529007144957,923.5464400519134,1034.959361377078
idu_black_male,Poisson,2012,921.5900434186228,879.6582266741619,963.5218601630837
idu_black_male,Poisson,2013,867.3226369905474,836.5093867299576,898.1358872511372
idu_black_male,Poisson,2014,816.2507418654214,792.9915123467855,839.5099713840574
idu_black_male,Poisson,2015,768.1861918278425,747.5785499506969,788.7938337049882
idu_black_male,Poisson,2016,722.9519007435789,700.260082083084,745.6437194040739
idu_black_male,Poisson,2017,680.3812101140792,653.0930553817361,707.6693648464222
idu_black_male,Poisson,2018,640.3172750499339,607.7312479294584,672.9033021704093
idu_black_male,Poisson,2019,602.6124864010092,564.8399388519615,640.3850339500568
idu_black_male,Poisson,2020,567.127926914181,524.5898612043202,609.6659926240418
idu_black_male,Poisson,2021,533.7328594149722,486.9565815546626,580.5091372752818
idu_black_male,Poisson,2022,502.3042451273779,451.83970555353636,552.7687847012195
idu_black_male,Poisson,2023,472.7262903572079,419.10991864299615,526.3426620714197
idu_black_male,Poisson,2024,444.8900198687711,388.62878509063756,501.15125464690465
idu_black_male,Poisson,2025,418.6928753830847,360.2576190230304,477.128131743139
idu_black_male,Poisson,2026,394.0383377183017,333.8616170330582,454.2150584035452
idu_black_male,Poisson,2027,370.83557118028574,309.3117850985502,432.35935726202126
idu_black_male,Poisson,2028,348.9990888930234,286.4857769857204,411.51240080032636
idu_black_male,Poisson,2029,328.4484378359321,265.2681710424561,391.6287046294081
idu_black_male,Poisson,2030,309.1079024275948,245.55044862870815,372.66535622648144
idu_hisp_female,Poisson,2006,189.94323698190559,137.7115285919342,242.17494537187696
idu_hisp_female,Poisson,2007,185.15467630570598,139.67064718718999,230.63870542422197
idu_hisp_female,Poisson,2008,180.48683755524587,141.40269778955752,219.57097732093422
idu_hisp_female,Poisson,2009,175.93667727251355,142.9004295272314,208.9729250177957
idu_hisp_female,Poisson,2010,171.50122872654276,144.1452943466415,198.85716310644403
idu_hisp_female,Poisson,2011,167.17759997908783,145.0964832786074,189.25871667956827
idu_hisp_female,Poisson,2012,162.96297199905845,145.66536483263783,180.26057916547907
idu_hisp_female,Poisson,2013,158.85459682450224,145.65328985130796,172.05590379769652
idu_hisp_female,Poisson,2014,154.84979577091264,144.6202523031051,165.07933923872017
idu_hisp_female,Poisson,2015,150.94595768471234,141.83844636627182,160.05346900315286
idu_hisp_female,Poisson,2016,147.14053724076592,137.01526656489258,157.26580791663926
idu_hisp_female,Poisson,2017,143.43105328281308,130.88709417599722,155.97501238962894
idu_hisp_female,Poisson,2018,139.81508720574126,124.2582633916829,155.37191101979963
idu_hisp_female,Poisson,2019,136.2902813786372,117.53831014642446,155.04225261084991
idu_hisp_female,Poisson,2020,132.85433760760367,110.90349878116693,154.8051764340404
idu_hisp_female,Poisson,2021,129.50501563731987,104.43103415239716,154.57899712224258
idu_hisp_female,Poisson,2022,126.24013169038282,98.15576018375384,154.3245031970118
idu_hisp_female,Poisson,2023,123.05755704347179,92.09299519375907,154.0221188931845
idu_hisp_female,Poisson,2024,119.95521663940922,86.24834355283645,153.66208972598199
idu_hisp_female,Poisson,2025,116.93108773420792,80.62226348892705,153.2399119794888
idu_hisp_female,Poisson,2026,113.98319857823543,75.21235643403702,152.75404072243384
idu_hisp_female,Poisson,2027,111.10962713061824,70.01458940485035,152.2046648563861
idu_hisp_female,Poisson,2028,108.30849980606094,65.023983320957,151.59301629116487
idu_hisp_female,Poisson,2029,105.57799025325762,60.235018129807166,150.92096237670808
idu_hisp_female,Poisson,2030,102.91631816410029,55.64188012130319,150.1907562068974
idu_hisp_male,Poisson,2006,664.4504059128632,574.823090009206,754.0777218165204
idu_hisp_male,Poisson,2007,661.5210636342273,581.7260252774756,741.316101990979
idu_hisp_male,Poisson,2008,658.604635857727,588.4866683661396,728.7226033493143
idu_hisp_male,Poisson,2009,655.7010656475876,595.0743078068017,716.3278234883735
idu_hisp_male,Poisson,2010,652.8102963190488,601.4365027656216,704.184089872476
idu_hisp_male,Poisson,2011,649.9322714372536,607.4775541991394,692.3869886753678
idu_hisp_male,Poisson,2012,647.0669348161474,613.0083658313532,681.1255038009416
idu_hisp_male,Poisson,2013,644.2142305173817,617.6233234258102,670.8051376089531
idu_hisp_male,Poisson,2014,641.3741028492225,620.4260761152434,662.3221295832016
idu_hisp_male,Poisson,2015,638.5464963654592,619.8262594791225,657.2667332517959
idu_hisp_male,Poisson,2016,635.7313558643283,614.8202898845595,656.642421844097
idu_hisp_male,Poisson,2017,632.9286263874318,606.57161297308,659.2856398017835
idu_hisp_male,Poisson,2018,630.1382532186647,596.6990145021282,663.5774919352011
idu_hisp_male,Poisson,2019,627.3601818831488,586.0891149482736,668.631248818024
idu_hisp_male,Poisson,2020,624.5943581461639,575.1405187710593,674.0481975212685
idu_hisp_male,Poisson,2021,621.8407280120965,564.0390058035277,679.6424502206653
idu_hisp_male,Poisson,2022,619.0992377233805,552.8786940159796,685.3197814307814
idu_hisp_male,Poisson,2023,616.3698337594492,541.7112095858676,691.0284579330308
idu_hisp_male,Poisson,2024,613.6524628356916,530.5668061707667,696.7381195006166
idu_hisp_male,Poisson,2025,610.9470719024074,519.4641781212194,702.4299656835954
idu_hisp_male,Poisson,2026,608.2536081437786,508.4153717842881,708.0918445032692
idu_hisp_male,Poisson,2027,605.5720189768332,497.4284079243398,713.7156300293266
idu_hisp_male,Poisson,2028,602.9022520504204,486.50876166364304,719.2957424371978
idu_hisp_male,Poisson,2029,600.2442552441883,475.66023807378826,724.8282724145882
idu_hisp_male,Poisson,2030,597.5979766675672,464.88551163003194,730.3104417051024
idu_white_female,Poisson,2006,217.32803262298202,179.96998312427178,254.68608212169227
idu_white_female,Poisson,2007,233.85461657508816,197.78197964499338,269.92725350518293
idu_white_female,Poisson,2008,251.63795500028075,217.23289909104287,286.04301090951867
idu_white_female,Poisson,2009,270.77361706216146,238.45284724334104,303.0943868809819
idu_white_female,Poisson,2010,291.36443942586624,261.5699791121571,321.15889973957536
idu_white_female,Poisson,2011,313.5210789109499,286.6967457304862,340.34541209141355
idu_white_female,Poisson,2012,337.3626071705063,313.8965498317173,360.82866450929527
idu_white_female,Poisson,2013,363.01715059232527,343.0981498809124,382.93615130373814
idu_white_female,Poisson,2014,390.6225788608734,373.8762282550981,407.36892946664864
idu_white_female,Poisson,2015,420.3272458806665,405.0583157279884,435.59617603334465
idu_white_female,Poisson,2016,452.2907870426685,435.03340344746255,469.5481706378745
idu_white_female,Poisson,2017,486.68497711842394,463.61669732822577,509.7532569086221
idu_white_female,Poisson,2018,523.6946533921231,491.8739733256377,555.5153334586086
idu_white_female,Poisson,2019,563.5187089918209,520.6322684630521,606.4051495205896
idu_white_female,Poisson,2020,606.3711617579669,550.3140834590663,662.4282400568675
idu_white_female,Poisson,2021,652.4823043932748,581.1392375651438,723.8253712214058
idu_white_female,Poisson,2022,702.0999420752294,613.2376748748,790.9622092756588
idu_white_female,Poisson,2023,755.490724182017,646.6968685214847,864.2845798425492
idu_white_female,Poisson,2024,812.9415772889034,681.5818459027482,944.3013086750586
idu_white_female,Poisson,2025,874.7612471357738,717.9440544483032,1031.5784398232445
idu_white_female,Poisson,2026,941.2819578528865,755.8253838385185,1126.7385318672546
idu_white_female,Poisson,2027,1012.8611973615109,795.259906186921,1230.4624885361009
idu_white_female,Poisson,2028,1089.8836385440738,836.2744412886576,1343.49283579949
idu_white_female,Poisson,2029,1172.7632065088073,878.8884552282855,1466.6379577893292
idu_white_female,Poisson,2030,1261.9453030583688,923.1135371872834,1600.7770689294543
idu_white_male,Poisson,2006,750.0318141020614,670.9682606010402,829.0953676030825
idu_white_male,Poisson,2007,781.6135704017164,707.7803613645208,855.446779438912
idu_white_male,Poisson,2008,814.5251467332807,746.4407109457163,882.6095825208452
idu_white_male,Poisson,2009,848.8225381244167,787.00801456139925,910.6370616874342
idu_white_male,Poisson,2010,884.564097397864,829.5195637699848,939.6086310257432
idu_white_male,Poisson,2011,921.8106344516008,873.9659349472773,969.6553339559242
idu_white_male,Poisson,2012,960.6255197195467,920.2318914692801,1001.0191479698133
idu_white_male,Poisson,2013,1001.0747919885138,967.9486572356124,1034.2009267414153
idu_white_male,Poisson,2014,1043.2272707552438,1016.1345919756214,1070.3199495348663
idu_white_male,Poisson,2015,1087.1546733142657,1062.6872016429538,1111.6221449855775
idu_white_male,Poisson,2016,1132.9317367762299,1105.3847318754854,1160.4787416769743
idu_white_male,Poisson,2017,1180.636345223853,1144.6605128383624,1216.6121776093435
idu_white_male,Poisson,2018,1230.3496622222813,1182.4064420645664,1278.2928823799962
idu_white_male,Poisson,2019,1282.1562689089405,1219.8564336358752,1344.456104182006
idu_white_male,Poisson,2020,1336.1443078979544,1257.5938784931257,1414.694737302783
idu_white_male,Poisson,2021,1392.4056332441648,1295.897722476334,1488.9135440119958
idu_white_male,Poisson,2022,1451.0359667214386,1334.9141835405999,1567.1577499022774
idu_white_male,Poisson,2023,1512.1350606817316,1374.7278719138071,1649.542249449656
idu_white_male,Poisson,2024,1575.8068677713698,1415.3922582483553,1736.2214772943842
idu_white_male,Poisson,2025,1642.1597177939504,1456.9436941621432,1827.3757414257577
idu_white_male,Poisson,2026,1711.3065020200972,1499.4083325077102,1923.2046715324843
idu_white_male,Poisson,2027,1783.3648652583524,1542.805751514368,2023.9239790023369
idu_white_male,Poisson,2028,1858.4574060132604,1587.1509417732314,2129.7638702532895
idu_white_male,Poisson,2029,1936.7118850719212,1632.4554295035573,2240.968340640285
idu_white_male,Poisson,2030,2018.2614428732973,1678.7279189551734,2357.7949667914213
msm_black_male,Poisson,2006,9790.322889448955,9451.570330539964,10129.075448357946
msm_black_male,Poisson,2007,9784.255288339647,9481.462405578322,10087.048171100972
msm_black_male,Poisson,2008,9778.191447656187,9511.048105394771,10045.334789917602
msm_black_male,Poisson,2009,9772.131365068028,9540.20620662137,10004.056523514686
msm_black_male,Poisson,2010,9766.075038246072,9568.731244749531,9963.418831742612
msm_black_male,Poisson,2011,9760.022464862666,9596.250144367925,9923.794785357408
msm_black_male,Poisson,2012,9753.973642591598,9622.028082163617,9885.919203019579
msm_black_male,Poisson,2013,9747.928569108095,9644.49103743942,9851.36610077677
msm_black_male,Poisson,2014,9741.88724208883,9660.153221414752,9823.621262762907
msm_black_male,Poisson,2015,9735.849659211895,9662.753570079187,9808.945748344604
msm_black_male,Poisson,2016,9729.815818156872,9648.102063011516,9811.529573302229
msm_black_male,Poisson,2017,9723.785716604736,9620.47635658611,9827.095076623362
msm_black_male,Poisson,2018,9717.759352237907,9586.153135698623,9849.36556877719
msm_black_male,Poisson,2019,9711.736722740246,9548.6129073846,9874.860538095892
msm_black_male,Poisson,2020,9705.717825797052,9509.425896941892,9902.009754652212
msm_black_male,Poisson,2021,9699.702659095055,9469.3251514766,9930.080166713511
msm_black_male,Poisson,2022,9693.691220322418,9428.682917121318,9958.699523523519
msm_black_male,Poisson,2023,9687.68350716874,9387.704245385572,9987.662768951908
msm_black_male,Poisson,2024,9681.679517325048,9346.510138611828,10016.84889603827
msm_black_male,Poisson,2025,9675.67924848379,9305.1761634878,10046.18233347978
msm_black_male,Poisson,2026,9669.682698338884,9263.751764772403,10075.613631905364
msm_black_male,Poisson,2027,9663.689864585636,9222.270572187808,10105.109156983464
msm_black_male,Poisson,2028,9657.700744920794,9180.756214106244,10134.645275735344
msm_black_male,Poisson,2029,9651.715337042533,9139.225755645462,10164.204918439604
msm_black_male,Poisson,2030,9645.733638650454,9097.691816081568,10193.77546121934
msm_hisp_male,Poisson,2006,5447.977701584706,5222.515818415425,5673.439584753986
msm_hisp_male,Poisson,2007,5599.171583884396,5391.653902580361,5806.68926518843
msm_hisp_male,Poisson,2008,5754.561443351536,5565.980240329994,5943.142646373078
msm_hisp_male,Poisson,2009,5914.263727980768,5745.565320208247,6082.962135753289
msm_hisp_male,Poisson,2010,6078.398117465752,5930.417054968273,6226.379179963231
msm_hisp_male,Poisson,2011,6247.087612886308,6120.4144580762795,6373.760767696337
msm_hisp_male,Poisson,2012,6420.458628884335,6315.153172683077,6525.764085085592
msm_hisp_male,Poisson,2013,6598.641088398245,6513.5615637399505,6683.72061305654
msm_hisp_male,Poisson,2014,6781.768520026079,6712.98885439825,6850.548185653909
msm_hisp_male,Poisson,2015,6969.978158090917,6908.084277971646,7031.872038210187
msm_hisp_male,Poisson,2016,7163.411045483057,7093.8714378781215,7232.950653087993
msm_hisp_male,Poisson,2017,7362.212139356795,7272.343865362886,7452.080413350704
msm_hisp_male,Poisson,2018,7566.530419760032,7448.542843377185,7684.5179961428785
msm_hisp_male,Poisson,2019,7776.519001278848,7625.589313391212,7927.448689166484
msm_hisp_male,Poisson,2020,7992.335247780489,7804.966222526687,8179.704273034292
msm_hisp_male,Poisson,2021,8214.140890340437,7987.409492657573,8440.872288023302
msm_hisp_male,Poisson,2022,8442.1021484428,8173.3321553026135,8710.872141582988
msm_hisp_male,Poisson,2023,8676.389854543728,8362.998874678115,8989.780834409341
msm_hisp_male,Poisson,2024,8917.179582092083,8556.60085131847,9277.758312865697
msm_hisp_male,Poisson,2025,9164.651777102628,8754.290480975129,9575.013073230128
msm_hisp_male,Poisson,2026,9418.991893381275,8956.198622787373,9881.785163975177
msm_hisp_male,Poisson,2027,9680.390531502537,9162.443784994994,10198.33727801008
msm_hisp_male,Poisson,2028,9949.043581644224,9373.137295391118,10524.94986789733
msm_hisp_male,Poisson,2029,10225.152370386155,9588.386357060841,10861.918383711469
msm_hisp_male,Poisson,2030,10508.923811582481,9808.295932516972,11209.55169064799
msm_white_male,Poisson,2006,10966.118721735422,10538.01454222262,11394.222901248224
