group,...1,...2,...3,...4,...5,...6,...7,...8
het_black_male,685.3619490628292,0.009868844474169008,-0.007913248056069579,0.16059136676112354,-0.2759158959698973,-0.3409800225080692,-0.004280024521390957,0.8850490598472701
het_black_male,0.009868844471822232,2.0723017191403645e-4,-4.0464178806917347e-4,9.076480475911035e-4,-6.104520468983265e-4,-8.212629342996752e-6,4.0683021059354777e-7,1.992212629081924e-4
het_black_male,-0.00791324804448435,-4.0464178806901685e-4,9.288775192965678e-4,-0.002484793825197782,0.0019648998461860964,1.0060168990524128e-5,-2.818418525645363e-7,-2.335634356454707e-4
het_black_male,0.16059136672251514,9.076480475912656e-4,-0.0024847938251997834,0.008475015593433248,-0.008253917774682607,-9.294788952558962e-5,-2.941727575226752e-6,4.3418851628246064e-4
het_black_male,-0.2759158959781393,-6.104520468999153e-4,0.0019648998461909324,-0.008253917774695552,0.009390202181314884,1.456434595692729e-4,1.652074031700443e-6,-2.7525780719484953e-4
het_black_male,-0.3409800226548084,-8.212629344904714e-6,1.0060168996622203e-5,-9.294788956194639e-5,1.456434595934142e-4,1.6969844788293468e-4,1.9996227141687115e-6,-4.4401691993907765e-4
het_black_male,-0.004280024521717293,4.068302105712289e-7,-2.8184185253007627e-7,-2.9417275753407032e-6,1.6520740318344079e-6,1.9996227143634545e-6,1.82891547894409e-5,-4.8910322229774755e-5
het_black_male,0.8850490599800563,1.992212629136889e-4,-2.335634356647361e-4,4.341885163587593e-4,-2.752578072206096e-4,-4.4401691982362166e-4,-4.8910322229180036e-5,0.007100713042656718
het_black_female,547.0522793808482,0.01019816809190349,0.01578684280550203,-0.04121397413083351,0.020520716584918993,-0.2722368015944769,0.0034011419106004985,0.6416104897866753
het_black_female,0.010198168098022178,2.2513695370494577e-4,-4.645850207500854e-4,9.067613484067229e-4,-5.498028034387141e-4,-8.378085148278851e-6,5.617028268400529e-6,2.3941236155674707e-5
het_black_female,0.015786842796657385,-4.645850207502678e-4,0.0011069351809819608,-0.002518920767333418,0.0018283197848767427,-1.348883741212696e-6,-4.284602574353609e-6,7.948661692083368e-5
