group,1,2,3,4
het_black_female,11.220513378498302,19.763599023223698,24.859605789312102,33.3406610073098
het_black_male,9.7556904586005,17.9819304911474,23.1300670124408,30.658195830040196
het_hisp_female,11.4934145242957,20.5954537811147,25.857285990688897,32.9545141065682
het_hisp_male,8.02179021190449,16.484081505418,20.7213440461953,29.3801936215446
het_white_female,11.724396382862402,21.5870331449229,26.8802329713572,34.2563236189131
het_white_male,11.0181444068749,19.4778920445513,24.9278908607429,31.5847948065617
idu_black_female,10.5356537528527,20.211382931407698,24.637369989509804,31.693847983481003
idu_black_male,11.3280145861666,19.339079605813698,23.898743570022898,30.7607702057763
idu_hisp_female,10.4507727638586,18.780460261340398,23.404592962909398,32.134047744656804
idu_hisp_male,11.595237813914599,19.7812960835323,24.2353037055131,30.309846403828
idu_white_female,10.4507727638586,18.780460261340398,23.404592962909398,32.134047744656804
idu_white_male,11.8046428278283,20.506096654409898,25.588571206196104,33.0794301598605
msm_black_male,12.0,20.4169039892511,25.045956087453497,32.775751234299804
msm_hisp_male,12.152156342178,20.396078054371102,25.050946117749902,31.3576110149602
msm_white_male,13.453624047073697,21.8409018536201,26.105554964413198,33.1123087798314
