group,1,2,3,4
het_black_female,3.3011900773367,13.784048752090198,19.0,27.606158198702698
het_black_male,2.82842712474619,11.532562594670802,17.9178671460568,26.6861378858604
het_hisp_female,4.06155281280883,14.159527064122601,19.3906508505186,28.0267601391055
het_hisp_male,3.0,8.88819441731559,15.6843871413581,24.124676163629605
het_white_female,4.71149891252129,14.5258390463339,19.183326093250898,27.680241262463998
het_white_male,3.3166247903554,11.0,17.763721566231602,26.0700962080837
idu_black_female,3.63957780329148,13.901359948159401,18.3847161411692,29.299909236094
idu_black_male,3.60555127546399,13.490737563231999,18.1107702762748,26.1457352572007
idu_hisp_female,3.60555127546399,14.5670473301294,19.172829506493898,27.4809014964015
idu_hisp_male,4.3588989435406695,13.838317218176401,19.019723192830302,26.4997881316666
idu_white_female,3.60555127546399,14.5670473301294,19.172829506493898,27.4809014964015
idu_white_male,4.70622812434682,14.7309198626562,19.5920831099493,27.8693350422253
msm_black_male,3.60555127546399,14.9331845230681,20.0499376557634,28.0891438103763
msm_hisp_male,4.58257569495584,15.099668870541501,19.723082923316,27.269945425388897
msm_white_male,5.196152422706629,15.7797338380595,20.542638584174103,28.7749891398763
