group,covariate,intercept,year,age,age1,age2,sqrtcd4n,sqrtcd41,sqrtcd42,h1yy_cat_1,h1yy_cat_2
idu_black_male,sqrtcd4n,-0.043779808938988994,1.9795366491796803e-05,7.3494183605375195e-06,-3.40155459592587e-05,0.000202311564317517,0.000537010591633805,-0.0012525783038861,0.0054691692859786395,-0.000120626131433497,-1.281797609195e-05
idu_black_male,sqrtcd41,0.0868467179717364,-4.0040025696435e-05,1.88753978081113e-05,5.25392931369886e-05,-0.0005210336141706009,-0.00125257830388613,0.00344307388740556,-0.0161807698507073,8.41685295423379e-06,-0.000503004689321714
idu_black_male,sqrtcd42,-0.486406643966887,0.00023165292040522203,-0.00018845294753743,-0.000141745084618017,0.00239037301692144,0.00546916928597862,-0.016180769850707,0.0801299210420817,-0.000128474164644424,0.00139396872076371
idu_black_male,h1yy_cat_1,0.495216234214553,-0.00024977659352976603,0.000126770343137581,-0.000101487189308897,0.000508086102370225,-0.00012062613143321202,8.41685295343031e-06,-0.000128474164637889,0.0111681877488308,0.00403966243797265
idu_black_male,h1yy_cat_2,2.8803333937798,-0.00145530369593845,0.000998958958725369,-0.00182834387055654,0.00945700708868822,-1.28179760934454e-05,-0.000503004689318012,0.0013939687207586802,0.004039662437965589,0.12418634661756402
idu_black_female,intercept,11496.6948163577,-5.745904019975099,1.50291785038844,-3.90383690457551,26.8079910677252,0.0915092872813811,-0.47983641543603794,3.9846352560219995,2.8197916118637902,10.8111583376114
idu_black_female,year,-5.74590401941772,0.00287483008826211,-0.0008839353802550641,0.0021763924754340898,-0.0144618734552629,-8.17310374719952e-05,0.00028246067239791204,-0.00213613330942723,-0.00144408831423332,-0.004110880089497279
idu_black_female,age,1.5029178505028602,-0.0008839353803148849,0.0060955837725965205,-0.0109344400233603,0.0541625797299974,0.000731107558217691,-0.0005335953343648491,0.000772576949446307,0.00121602721886894,-0.0552700742571264
idu_black_female,age1,-3.90383690483328,0.0021763924755378,-0.0109344400233605,0.0233425463162703,-0.127985048922026,-0.0009049977511275711,0.000809862047060518,-0.00318817516977811,0.00270403100345869,0.0857408287709761
idu_black_female,age2,26.8079910685298,-0.014461873455653,0.0541625797299441,-0.127985048921938,0.75206946778633,0.00149373735753063,0.00039263873400483196,0.00224180649975515,-0.0290894912427319,-0.38559106648267
idu_black_female,sqrtcd4n,0.0915092873571551,-8.173103750147471e-05,0.00073110755822444,-0.00090499775113969,0.0014937373576140698,0.00504845636372461,-0.00979383648448814,0.047463282633211,0.000988415229646709,-0.0029417348211932
